id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
309157,12115.14,2024-10-10 14:19:54,Synthetic payment record,WAVE_PAY,RENEWAL,2024-10,2,,VERIFIED,12115.14,009157,2024-10-11 14:19:54,synthetic-generator,209157,110658
309158,20527.38,2024-11-03 10:36:53,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,20527.38,009158,2024-11-05 10:36:53,synthetic-generator,209158,110659
309159,14571.18,2024-12-11 22:27:42,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,REJECTED,14571.18,009159,2024-12-13 22:27:42,,209159,110660
309160,4933.70,2025-01-13 00:51:08,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2025-01,5,,VERIFIED,4933.70,009160,2025-01-13 00:51:08,synthetic-generator,209160,110661
309161,6553.79,2025-02-17 12:12:38,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,6553.79,009161,2025-02-20 12:12:38,synthetic-generator,209161,110662
309162,4502.49,2025-03-18 10:13:18,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,4502.49,009162,2025-03-21 10:13:18,synthetic-generator,209162,110663
309163,33709.12,2025-04-21 18:50:13,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,33709.12,009163,2025-04-23 18:50:13,synthetic-generator,209163,110664
309164,16921.59,2025-05-07 06:58:36,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,16921.59,009164,2025-05-07 06:58:36,synthetic-generator,209164,110665
309165,12118.52,2025-06-21 11:53:11,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,12118.52,009165,2025-06-22 11:53:11,synthetic-generator,209165,110666
309166,26830.09,2025-07-22 22:20:32,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,26830.09,009166,2025-07-25 22:20:32,synthetic-generator,209166,110667
309167,9205.89,2025-08-25 11:23:11,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,PENDING,9205.89,009167,2025-08-26 11:23:11,,209167,110668
309168,5299.43,2025-09-04 12:23:04,Synthetic payment record,KBZ_PAY,RENEWAL,2025-09,1,,VERIFIED,5299.43,009168,2025-09-04 12:23:04,synthetic-generator,209168,110669
309169,18696.99,2025-10-04 08:31:22,Synthetic payment record,WAVE_PAY,RENEWAL,2025-10,2,,VERIFIED,18696.99,009169,2025-10-07 08:31:22,synthetic-generator,209169,110670
309170,8867.74,2025-11-12 12:08:43,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,8867.74,009170,2025-11-15 12:08:43,synthetic-generator,209170,110671
309171,36125.81,2025-12-11 13:57:30,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,PENDING,36125.81,009171,2025-12-11 13:57:30,,209171,110672
309172,24362.81,2026-01-10 05:07:24,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,24362.81,009172,2026-01-10 05:07:24,synthetic-generator,209172,110673
309173,22600.24,2026-02-21 00:13:02,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,22600.24,009173,2026-02-23 00:13:02,synthetic-generator,209173,110674
309174,18500.97,2026-03-31 23:23:24,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,PENDING,18500.97,009174,2026-04-01 23:23:24,,209174,110675
309175,41249.98,2026-04-17 18:12:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,41249.98,009175,2026-04-17 18:12:31,synthetic-generator,209175,110676
309176,5198.22,2026-05-01 01:22:13,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,5198.22,009176,2026-05-01 01:22:13,synthetic-generator,209176,110677
309177,4053.52,2026-06-07 22:32:53,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,4053.52,009177,2026-06-07 22:32:53,synthetic-generator,209177,110678
309178,20797.28,2026-07-06 17:42:31,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,20797.28,009178,2026-07-06 17:42:31,synthetic-generator,209178,110679
309179,9784.63,2026-08-07 21:56:19,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2026-08,12,,VERIFIED,9784.63,009179,2026-08-07 21:56:19,synthetic-generator,209179,110680
309180,8776.51,2021-09-24 09:57:27,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,PENDING,8776.51,009180,2021-09-24 09:57:27,,209180,110681
309181,8463.23,2021-10-03 19:28:00,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,8463.23,009181,2021-10-06 19:28:00,synthetic-generator,209181,110682
309182,11039.01,2021-11-07 07:26:26,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,11039.01,009182,2021-11-09 07:26:26,synthetic-generator,209182,110683
309183,19443.54,2021-12-26 00:20:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,19443.54,009183,2021-12-29 00:20:31,synthetic-generator,209183,110684
309184,5134.76,2022-01-06 11:39:53,Synthetic payment record,KBZ_PAY,RENEWAL,2022-01,5,,VERIFIED,5134.76,009184,2022-01-09 11:39:53,synthetic-generator,209184,110685
309185,4331.49,2022-02-14 19:36:52,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,4331.49,009185,2022-02-15 19:36:52,synthetic-generator,209185,110686
309186,6944.44,2022-03-16 20:49:21,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,6944.44,009186,2022-03-19 20:49:21,synthetic-generator,209186,110687
309187,49370.46,2022-04-07 01:14:54,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,49370.46,009187,2022-04-08 01:14:54,synthetic-generator,209187,110688
309188,11832.68,2022-05-01 21:54:29,Synthetic payment record,KBZ_PAY,RENEWAL,2022-05,9,,VERIFIED,11832.68,009188,2022-05-03 21:54:29,synthetic-generator,209188,110689
309189,26806.41,2022-06-07 15:42:04,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,26806.41,009189,2022-06-08 15:42:04,synthetic-generator,209189,110690
309190,25524.00,2022-07-03 03:35:20,Synthetic payment record,AYA_PAY,RENEWAL,2022-07,11,,PENDING,25524.00,009190,2022-07-03 03:35:20,,209190,110691
309191,50998.51,2022-08-03 02:56:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,50998.51,009191,2022-08-04 02:56:25,synthetic-generator,209191,110692
309192,9179.63,2022-09-26 19:53:52,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,9179.63,009192,2022-09-28 19:53:52,synthetic-generator,209192,110693
309193,13931.79,2022-10-30 01:06:52,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,PENDING,13931.79,009193,2022-10-30 01:06:52,,209193,110694
309194,7936.79,2022-11-30 03:43:36,Synthetic payment record,AYA_PAY,RENEWAL,2022-11,3,,VERIFIED,7936.79,009194,2022-11-30 03:43:36,synthetic-generator,209194,110695
309195,8977.35,2022-12-22 12:14:43,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,PENDING,8977.35,009195,2022-12-23 12:14:43,,209195,110696
309196,25785.85,2023-01-25 03:34:44,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,25785.85,009196,2023-01-26 03:34:44,synthetic-generator,209196,110697
309197,12616.35,2023-02-06 01:23:16,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,PENDING,12616.35,009197,2023-02-09 01:23:16,,209197,110698
309198,23116.25,2023-03-23 09:30:49,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,PENDING,23116.25,009198,2023-03-24 09:30:49,,209198,110699
309199,31589.56,2023-04-08 15:03:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,REJECTED,31589.56,009199,2023-04-09 15:03:31,,209199,110700
309200,14201.40,2023-05-28 10:57:28,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,14201.40,009200,2023-05-30 10:57:28,synthetic-generator,209200,110701
309201,7109.97,2023-06-23 20:56:54,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,7109.97,009201,2023-06-24 20:56:54,synthetic-generator,209201,110702
309202,20714.32,2023-07-15 11:55:06,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,20714.32,009202,2023-07-18 11:55:06,synthetic-generator,209202,110703
309203,8474.47,2023-08-30 22:20:22,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,8474.47,009203,2023-08-31 22:20:22,synthetic-generator,209203,110704
309204,12300.84,2023-09-13 14:04:08,Synthetic payment record,KBZ_PAY,RENEWAL,2023-09,1,,REJECTED,12300.84,009204,2023-09-13 14:04:08,,209204,110705
309205,9873.73,2023-10-03 06:03:15,Synthetic payment record,WAVE_PAY,RENEWAL,2023-10,2,,VERIFIED,9873.73,009205,2023-10-03 06:03:15,synthetic-generator,209205,110706
309206,40147.46,2023-11-27 15:19:43,Synthetic payment record,AYA_PAY,RENEWAL,2023-11,3,,VERIFIED,40147.46,009206,2023-11-28 15:19:43,synthetic-generator,209206,110707
309207,19858.14,2023-12-14 05:33:39,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,19858.14,009207,2023-12-15 05:33:39,synthetic-generator,209207,110708
309208,4543.38,2024-01-13 09:56:33,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,PENDING,4543.38,009208,2024-01-15 09:56:33,,209208,110709
309209,26283.86,2024-02-11 02:35:17,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,PENDING,26283.86,009209,2024-02-13 02:35:17,,209209,110710
309210,17630.89,2024-03-29 16:15:55,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,17630.89,009210,2024-03-31 16:15:55,synthetic-generator,209210,110711
309211,43060.34,2024-04-06 18:37:28,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,43060.34,009211,2024-04-09 18:37:28,synthetic-generator,209211,110712
309212,4668.47,2024-05-13 12:20:57,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,4668.47,009212,2024-05-15 12:20:57,synthetic-generator,209212,110713
309213,15777.61,2024-06-02 02:17:47,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,15777.61,009213,2024-06-03 02:17:47,synthetic-generator,209213,110714
309214,21968.27,2024-07-20 11:45:51,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,21968.27,009214,2024-07-23 11:45:51,synthetic-generator,209214,110715
309215,12432.06,2024-08-18 19:01:17,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-08,12,,VERIFIED,12432.06,009215,2024-08-18 19:01:17,synthetic-generator,209215,110716
309216,6499.84,2024-09-29 05:08:04,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,PENDING,6499.84,009216,2024-09-29 05:08:04,,209216,110717
309217,22221.91,2024-10-23 05:27:52,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,22221.91,009217,2024-10-26 05:27:52,synthetic-generator,209217,110718
309218,25550.51,2024-11-02 20:22:11,Synthetic payment record,AYA_PAY,RENEWAL,2024-11,3,,VERIFIED,25550.51,009218,2024-11-03 20:22:11,synthetic-generator,209218,110719
309219,21903.90,2024-12-07 02:13:54,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,21903.90,009219,2024-12-08 02:13:54,synthetic-generator,209219,110720
309220,12760.45,2025-01-04 14:24:54,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,12760.45,009220,2025-01-05 14:24:54,synthetic-generator,209220,110721
309221,14896.73,2025-02-17 08:20:37,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,14896.73,009221,2025-02-17 08:20:37,synthetic-generator,209221,110722
309222,14998.96,2025-03-10 20:48:15,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,14998.96,009222,2025-03-13 20:48:15,synthetic-generator,209222,110723
309223,27700.65,2025-04-09 06:16:32,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-04,8,,VERIFIED,27700.65,009223,2025-04-11 06:16:32,synthetic-generator,209223,110724
309224,15942.92,2025-05-30 10:39:46,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,15942.92,009224,2025-06-02 10:39:46,synthetic-generator,209224,110725
309225,9861.77,2025-06-27 13:13:30,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,9861.77,009225,2025-06-28 13:13:30,synthetic-generator,209225,110726
309226,13748.63,2025-07-09 14:53:17,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,13748.63,009226,2025-07-09 14:53:17,synthetic-generator,209226,110727
309227,39436.93,2025-08-30 11:50:08,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,39436.93,009227,2025-09-01 11:50:08,synthetic-generator,209227,110728
309228,6771.25,2025-09-28 22:13:45,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,6771.25,009228,2025-09-29 22:13:45,synthetic-generator,209228,110729
309229,19059.55,2025-10-14 14:12:06,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,19059.55,009229,2025-10-16 14:12:06,synthetic-generator,209229,110730
309230,12068.07,2025-11-03 10:15:23,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,12068.07,009230,2025-11-05 10:15:23,synthetic-generator,209230,110731
309231,42144.07,2025-12-13 04:22:21,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,42144.07,009231,2025-12-15 04:22:21,synthetic-generator,209231,110732
309232,2729.01,2026-01-21 21:56:07,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,2729.01,009232,2026-01-21 21:56:07,synthetic-generator,209232,110733
309233,28549.84,2026-02-06 16:49:02,Synthetic payment record,WAVE_PAY,RENEWAL,2026-02,6,,VERIFIED,28549.84,009233,2026-02-09 16:49:02,synthetic-generator,209233,110734
309234,13342.29,2026-03-18 00:39:01,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,13342.29,009234,2026-03-19 00:39:01,synthetic-generator,209234,110735
309235,32868.77,2026-04-06 14:54:07,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-04,8,,VERIFIED,32868.77,009235,2026-04-06 14:54:07,synthetic-generator,209235,110736
309236,15329.34,2026-05-29 14:41:26,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,REJECTED,15329.34,009236,2026-05-29 14:41:26,,209236,110737
309237,11708.63,2026-06-19 20:29:22,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,11708.63,009237,2026-06-21 20:29:22,synthetic-generator,209237,110738
309238,20366.09,2026-07-01 23:35:27,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,20366.09,009238,2026-07-01 23:35:27,synthetic-generator,209238,110739
309239,25469.13,2026-08-14 00:12:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,25469.13,009239,2026-08-14 00:12:45,synthetic-generator,209239,110740
309240,9068.28,2021-09-23 23:41:13,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,9068.28,009240,2021-09-26 23:41:13,synthetic-generator,209240,110741
309241,5942.02,2021-10-13 16:47:19,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,5942.02,009241,2021-10-16 16:47:19,synthetic-generator,209241,110742
309242,23872.21,2021-11-10 09:56:00,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,23872.21,009242,2021-11-13 09:56:00,synthetic-generator,209242,110743
309243,18789.87,2021-12-26 20:41:23,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,18789.87,009243,2021-12-26 20:41:23,synthetic-generator,209243,110744
309244,10250.39,2022-01-02 10:00:49,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,10250.39,009244,2022-01-03 10:00:49,synthetic-generator,209244,110745
309245,29122.32,2022-02-26 04:53:46,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,29122.32,009245,2022-03-01 04:53:46,synthetic-generator,209245,110746
309246,12877.10,2022-03-22 09:44:04,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,12877.10,009246,2022-03-24 09:44:04,synthetic-generator,209246,110747
309247,36210.96,2022-04-24 08:45:28,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,PENDING,36210.96,009247,2022-04-26 08:45:28,,209247,110748
309248,15038.25,2022-05-29 18:34:52,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,15038.25,009248,2022-05-29 18:34:52,synthetic-generator,209248,110749
309249,14992.37,2022-06-29 02:17:14,Synthetic payment record,WAVE_PAY,RENEWAL,2022-06,10,,VERIFIED,14992.37,009249,2022-06-30 02:17:14,synthetic-generator,209249,110750
309250,17794.76,2022-07-30 14:35:11,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,17794.76,009250,2022-08-01 14:35:11,synthetic-generator,209250,110751
309251,31874.15,2022-08-28 21:37:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,31874.15,009251,2022-08-28 21:37:07,synthetic-generator,209251,110752
309252,9207.17,2022-09-28 06:41:30,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,9207.17,009252,2022-09-30 06:41:30,synthetic-generator,209252,110753
309253,3917.87,2022-10-30 20:18:45,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,3917.87,009253,2022-10-31 20:18:45,synthetic-generator,209253,110754
309254,31262.62,2022-11-03 11:58:38,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,31262.62,009254,2022-11-06 11:58:38,synthetic-generator,209254,110755
309255,16981.46,2022-12-03 14:12:12,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,16981.46,009255,2022-12-03 14:12:12,synthetic-generator,209255,110756
309256,2874.09,2023-01-09 22:55:44,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,2874.09,009256,2023-01-10 22:55:44,synthetic-generator,209256,110757
309257,35085.15,2023-02-08 22:22:22,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,REJECTED,35085.15,009257,2023-02-10 22:22:22,,209257,110758
309258,17367.01,2023-03-18 10:09:17,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-03,7,,VERIFIED,17367.01,009258,2023-03-19 10:09:17,synthetic-generator,209258,110759
309259,31470.15,2023-04-09 16:40:17,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,REJECTED,31470.15,009259,2023-04-09 16:40:17,,209259,110760
309260,4214.04,2023-05-12 06:15:25,Synthetic payment record,KBZ_PAY,RENEWAL,2023-05,9,,VERIFIED,4214.04,009260,2023-05-12 06:15:25,synthetic-generator,209260,110761
309261,30552.45,2023-06-02 06:41:40,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,30552.45,009261,2023-06-05 06:41:40,synthetic-generator,209261,110762
309262,3960.45,2023-07-22 22:01:58,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,3960.45,009262,2023-07-25 22:01:58,synthetic-generator,209262,110763
309263,8013.33,2023-08-17 17:48:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,8013.33,009263,2023-08-17 17:48:53,synthetic-generator,209263,110764
309264,2338.49,2023-09-30 23:18:38,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2023-09,1,,VERIFIED,2338.49,009264,2023-10-01 23:18:38,synthetic-generator,209264,110765
309265,9082.95,2023-10-25 03:28:43,Synthetic payment record,WAVE_PAY,RENEWAL,2023-10,2,,PENDING,9082.95,009265,2023-10-26 03:28:43,,209265,110766
309266,28340.81,2023-11-11 16:26:58,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,28340.81,009266,2023-11-11 16:26:58,synthetic-generator,209266,110767
309267,8430.24,2023-12-24 08:26:55,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,8430.24,009267,2023-12-24 08:26:55,synthetic-generator,209267,110768
309268,22256.31,2024-01-26 22:36:20,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,22256.31,009268,2024-01-27 22:36:20,synthetic-generator,209268,110769
309269,24454.37,2024-02-01 23:58:34,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,24454.37,009269,2024-02-04 23:58:34,synthetic-generator,209269,110770
309270,18430.26,2024-03-19 17:03:53,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,18430.26,009270,2024-03-20 17:03:53,synthetic-generator,209270,110771
309271,20672.03,2024-04-21 11:06:27,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-04,8,,REJECTED,20672.03,009271,2024-04-24 11:06:27,,209271,110772
309272,19622.35,2024-05-26 16:56:06,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,REJECTED,19622.35,009272,2024-05-26 16:56:06,,209272,110773
309273,22619.98,2024-06-23 14:53:38,Synthetic payment record,WAVE_PAY,RENEWAL,2024-06,10,,PENDING,22619.98,009273,2024-06-23 14:53:38,,209273,110774
309274,33137.79,2024-07-14 05:50:59,Synthetic payment record,AYA_PAY,RENEWAL,2024-07,11,,VERIFIED,33137.79,009274,2024-07-15 05:50:59,synthetic-generator,209274,110775
309275,58932.15,2024-08-18 01:07:09,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,58932.15,009275,2024-08-21 01:07:09,synthetic-generator,209275,110776
309276,10631.43,2024-09-14 15:14:50,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,10631.43,009276,2024-09-16 15:14:50,synthetic-generator,209276,110777
309277,8121.82,2024-10-10 03:50:40,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,8121.82,009277,2024-10-12 03:50:40,synthetic-generator,209277,110778
309278,32195.73,2024-11-03 02:28:58,Synthetic payment record,AYA_PAY,RENEWAL,2024-11,3,,VERIFIED,32195.73,009278,2024-11-04 02:28:58,synthetic-generator,209278,110779
309279,39274.67,2024-12-02 20:25:02,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,39274.67,009279,2024-12-02 20:25:02,synthetic-generator,209279,110780
309280,10597.04,2025-01-01 02:57:32,Synthetic payment record,KBZ_PAY,RENEWAL,2025-01,5,,PENDING,10597.04,009280,2025-01-03 02:57:32,,209280,110781
309281,41783.62,2025-02-23 00:47:05,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,41783.62,009281,2025-02-26 00:47:05,synthetic-generator,209281,110782
309282,4070.82,2025-03-22 13:21:53,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,4070.82,009282,2025-03-22 13:21:53,synthetic-generator,209282,110783
309283,4434.48,2025-04-25 21:01:05,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,PENDING,4434.48,009283,2025-04-27 21:01:05,,209283,110784
309284,14917.10,2025-05-21 17:14:45,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,14917.10,009284,2025-05-24 17:14:45,synthetic-generator,209284,110785
309285,17877.01,2025-06-29 11:27:51,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,17877.01,009285,2025-06-30 11:27:51,synthetic-generator,209285,110786
309286,21333.73,2025-07-25 11:48:11,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,21333.73,009286,2025-07-28 11:48:11,synthetic-generator,209286,110787
309287,69170.40,2025-08-05 07:06:26,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-08,12,,VERIFIED,69170.40,009287,2025-08-08 07:06:26,synthetic-generator,209287,110788
309288,11143.12,2025-09-27 01:13:50,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,11143.12,009288,2025-09-30 01:13:50,synthetic-generator,209288,110789
309289,18852.68,2025-10-08 04:01:16,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,REJECTED,18852.68,009289,2025-10-09 04:01:16,,209289,110790
309290,10969.20,2025-11-12 22:35:03,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,10969.20,009290,2025-11-13 22:35:03,synthetic-generator,209290,110791
309291,18364.25,2025-12-16 00:47:46,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,18364.25,009291,2025-12-18 00:47:46,synthetic-generator,209291,110792
309292,26376.43,2026-01-11 11:59:30,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,26376.43,009292,2026-01-14 11:59:30,synthetic-generator,209292,110793
309293,7273.12,2026-02-18 11:30:48,Synthetic payment record,WAVE_PAY,RENEWAL,2026-02,6,,VERIFIED,7273.12,009293,2026-02-21 11:30:48,synthetic-generator,209293,110794
309294,18130.82,2026-03-05 22:50:40,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,18130.82,009294,2026-03-08 22:50:40,synthetic-generator,209294,110795
309295,37657.43,2026-04-29 15:48:35,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,37657.43,009295,2026-04-30 15:48:35,synthetic-generator,209295,110796
309296,18664.43,2026-05-03 16:37:27,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,18664.43,009296,2026-05-03 16:37:27,synthetic-generator,209296,110797
309297,21883.30,2026-06-19 13:28:21,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,21883.30,009297,2026-06-21 13:28:21,synthetic-generator,209297,110798
309298,14996.69,2026-07-30 20:00:59,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,14996.69,009298,2026-08-01 20:00:59,synthetic-generator,209298,110799
309299,58524.47,2026-08-08 05:11:27,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-08,12,,PENDING,58524.47,009299,2026-08-08 05:11:27,,209299,110800
309300,5347.52,2021-09-02 08:29:02,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,5347.52,009300,2021-09-05 08:29:02,synthetic-generator,209300,110801
309301,8633.92,2021-10-08 15:47:54,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,8633.92,009301,2021-10-08 15:47:54,synthetic-generator,209301,110802
309302,13431.37,2021-11-11 03:45:25,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,REJECTED,13431.37,009302,2021-11-12 03:45:25,,209302,110803
