id,category,created_at,message,rating,is_read,customer_id
506357,CLAIM,2024-12-19 15:41:21,Synthetic feedback message 6358; no real customer data.,3,1,107858
506358,APPLICATION,2025-09-02 17:18:06,Synthetic feedback message 6359; no real customer data.,4,1,107859
506359,PORTAL,2022-07-11 16:38:54,Synthetic feedback message 6360; no real customer data.,5,1,107860
506360,SERVICE,2021-12-30 15:45:17,Synthetic feedback message 6361; no real customer data.,1,0,107861
506361,PAYMENT,2022-04-24 08:48:58,Synthetic feedback message 6362; no real customer data.,2,1,107862
506362,CLAIM,2025-08-26 22:44:21,Synthetic feedback message 6363; no real customer data.,3,1,107863
506363,APPLICATION,2025-11-09 15:01:15,Synthetic feedback message 6364; no real customer data.,4,1,107864
506364,PORTAL,2025-07-01 19:03:16,Synthetic feedback message 6365; no real customer data.,5,0,107865
506365,SERVICE,2025-01-21 00:05:30,Synthetic feedback message 6366; no real customer data.,1,1,107866
506366,PAYMENT,2026-05-07 10:45:17,Synthetic feedback message 6367; no real customer data.,2,1,107867
506367,CLAIM,2022-01-19 09:46:45,Synthetic feedback message 6368; no real customer data.,3,1,107868
506368,APPLICATION,2023-01-15 04:23:09,Synthetic feedback message 6369; no real customer data.,4,0,107869
506369,PORTAL,2026-02-16 03:27:57,Synthetic feedback message 6370; no real customer data.,5,1,107870
506370,SERVICE,2024-11-13 16:06:35,Synthetic feedback message 6371; no real customer data.,1,1,107871
506371,PAYMENT,2023-03-14 06:18:02,Synthetic feedback message 6372; no real customer data.,2,1,107872
506372,CLAIM,2025-10-29 18:56:47,Synthetic feedback message 6373; no real customer data.,3,0,107873
506373,APPLICATION,2025-12-13 14:00:15,Synthetic feedback message 6374; no real customer data.,4,1,107874
506374,PORTAL,2024-03-05 09:13:13,Synthetic feedback message 6375; no real customer data.,5,1,107875
506375,SERVICE,2024-01-09 05:51:49,Synthetic feedback message 6376; no real customer data.,1,1,107876
506376,PAYMENT,2026-05-07 20:04:29,Synthetic feedback message 6377; no real customer data.,2,0,107877
506377,CLAIM,2022-11-02 15:05:32,Synthetic feedback message 6378; no real customer data.,3,1,107878
506378,APPLICATION,2025-11-02 18:18:36,Synthetic feedback message 6379; no real customer data.,4,1,107879
506379,PORTAL,2026-06-02 12:07:01,Synthetic feedback message 6380; no real customer data.,5,1,107880
506380,SERVICE,2025-11-26 00:55:00,Synthetic feedback message 6381; no real customer data.,1,0,107881
506381,PAYMENT,2022-12-28 14:10:40,Synthetic feedback message 6382; no real customer data.,2,1,107882
506382,CLAIM,2024-05-27 03:01:29,Synthetic feedback message 6383; no real customer data.,3,1,107883
506383,APPLICATION,2026-04-23 02:37:30,Synthetic feedback message 6384; no real customer data.,4,1,107884
506384,PORTAL,2025-10-25 22:54:36,Synthetic feedback message 6385; no real customer data.,5,0,107885
506385,SERVICE,2025-08-09 18:17:34,Synthetic feedback message 6386; no real customer data.,1,1,107886
506386,PAYMENT,2025-05-22 09:39:22,Synthetic feedback message 6387; no real customer data.,2,1,107887
506387,CLAIM,2026-06-06 08:53:01,Synthetic feedback message 6388; no real customer data.,3,1,107888
506388,APPLICATION,2022-06-22 11:08:04,Synthetic feedback message 6389; no real customer data.,4,0,107889
506389,PORTAL,2025-06-25 15:18:58,Synthetic feedback message 6390; no real customer data.,5,1,107890
506390,SERVICE,2024-02-14 00:45:00,Synthetic feedback message 6391; no real customer data.,1,1,107891
506391,PAYMENT,2023-09-22 05:36:55,Synthetic feedback message 6392; no real customer data.,2,1,107892
506392,CLAIM,2021-10-30 08:06:31,Synthetic feedback message 6393; no real customer data.,3,0,107893
506393,APPLICATION,2025-02-04 16:12:25,Synthetic feedback message 6394; no real customer data.,4,1,107894
506394,PORTAL,2023-12-24 22:21:43,Synthetic feedback message 6395; no real customer data.,5,1,107895
506395,SERVICE,2026-02-01 06:12:31,Synthetic feedback message 6396; no real customer data.,1,1,107896
506396,PAYMENT,2024-06-27 16:05:31,Synthetic feedback message 6397; no real customer data.,2,0,107897
506397,CLAIM,2022-03-30 18:03:08,Synthetic feedback message 6398; no real customer data.,3,1,107898
506398,APPLICATION,2026-03-29 16:21:34,Synthetic feedback message 6399; no real customer data.,4,1,107899
506399,PORTAL,2024-07-06 08:42:39,Synthetic feedback message 6400; no real customer data.,5,1,107900
506400,SERVICE,2023-05-11 04:01:24,Synthetic feedback message 6401; no real customer data.,1,0,107901
506401,PAYMENT,2025-10-08 14:50:11,Synthetic feedback message 6402; no real customer data.,2,1,107902
506402,CLAIM,2025-01-02 23:33:44,Synthetic feedback message 6403; no real customer data.,3,1,107903
506403,APPLICATION,2026-08-14 10:53:57,Synthetic feedback message 6404; no real customer data.,4,1,107904
506404,PORTAL,2025-01-16 17:15:57,Synthetic feedback message 6405; no real customer data.,5,0,107905
506405,SERVICE,2022-06-27 11:21:24,Synthetic feedback message 6406; no real customer data.,1,1,107906
506406,PAYMENT,2021-11-04 12:32:27,Synthetic feedback message 6407; no real customer data.,2,1,107907
506407,CLAIM,2022-02-16 11:01:37,Synthetic feedback message 6408; no real customer data.,3,1,107908
506408,APPLICATION,2023-09-12 01:42:58,Synthetic feedback message 6409; no real customer data.,4,0,107909
506409,PORTAL,2023-08-27 12:53:29,Synthetic feedback message 6410; no real customer data.,5,1,107910
506410,SERVICE,2022-09-26 22:56:20,Synthetic feedback message 6411; no real customer data.,1,1,107911
506411,PAYMENT,2021-11-05 18:40:48,Synthetic feedback message 6412; no real customer data.,2,1,107912
506412,CLAIM,2024-09-11 08:54:39,Synthetic feedback message 6413; no real customer data.,3,0,107913
506413,APPLICATION,2023-02-07 13:13:23,Synthetic feedback message 6414; no real customer data.,4,1,107914
506414,PORTAL,2026-01-07 06:21:59,Synthetic feedback message 6415; no real customer data.,5,1,107915
506415,SERVICE,2022-05-22 10:06:17,Synthetic feedback message 6416; no real customer data.,1,1,107916
506416,PAYMENT,2022-10-03 08:41:59,Synthetic feedback message 6417; no real customer data.,2,0,107917
506417,CLAIM,2025-10-26 19:36:01,Synthetic feedback message 6418; no real customer data.,3,1,107918
506418,APPLICATION,2026-01-10 09:16:28,Synthetic feedback message 6419; no real customer data.,4,1,107919
506419,PORTAL,2026-08-28 21:57:24,Synthetic feedback message 6420; no real customer data.,5,1,107920
506420,SERVICE,2023-07-31 03:49:24,Synthetic feedback message 6421; no real customer data.,1,0,107921
506421,PAYMENT,2021-10-16 18:54:27,Synthetic feedback message 6422; no real customer data.,2,1,107922
506422,CLAIM,2023-09-12 07:06:03,Synthetic feedback message 6423; no real customer data.,3,1,107923
506423,APPLICATION,2022-11-01 07:07:58,Synthetic feedback message 6424; no real customer data.,4,1,107924
506424,PORTAL,2024-07-12 09:39:31,Synthetic feedback message 6425; no real customer data.,5,0,107925
506425,SERVICE,2022-12-17 05:38:49,Synthetic feedback message 6426; no real customer data.,1,1,107926
506426,PAYMENT,2024-08-30 22:10:09,Synthetic feedback message 6427; no real customer data.,2,1,107927
506427,CLAIM,2023-09-30 17:20:21,Synthetic feedback message 6428; no real customer data.,3,1,107928
506428,APPLICATION,2025-08-17 02:42:59,Synthetic feedback message 6429; no real customer data.,4,0,107929
506429,PORTAL,2022-05-28 17:13:50,Synthetic feedback message 6430; no real customer data.,5,1,107930
506430,SERVICE,2026-06-24 10:44:29,Synthetic feedback message 6431; no real customer data.,1,1,107931
506431,PAYMENT,2024-12-01 13:23:03,Synthetic feedback message 6432; no real customer data.,2,1,107932
506432,CLAIM,2023-06-11 03:27:07,Synthetic feedback message 6433; no real customer data.,3,0,107933
506433,APPLICATION,2026-05-13 02:40:31,Synthetic feedback message 6434; no real customer data.,4,1,107934
506434,PORTAL,2026-03-19 20:01:54,Synthetic feedback message 6435; no real customer data.,5,1,107935
506435,SERVICE,2022-06-20 00:28:38,Synthetic feedback message 6436; no real customer data.,1,1,107936
506436,PAYMENT,2025-06-29 08:51:08,Synthetic feedback message 6437; no real customer data.,2,0,107937
506437,CLAIM,2023-06-05 00:19:58,Synthetic feedback message 6438; no real customer data.,3,1,107938
506438,APPLICATION,2023-03-15 20:10:45,Synthetic feedback message 6439; no real customer data.,4,1,107939
506439,PORTAL,2024-01-22 18:53:46,Synthetic feedback message 6440; no real customer data.,5,1,107940
506440,SERVICE,2024-05-31 06:46:30,Synthetic feedback message 6441; no real customer data.,1,0,107941
506441,PAYMENT,2023-08-07 01:01:07,Synthetic feedback message 6442; no real customer data.,2,1,107942
506442,CLAIM,2021-09-24 06:28:17,Synthetic feedback message 6443; no real customer data.,3,1,107943
506443,APPLICATION,2022-05-27 20:22:25,Synthetic feedback message 6444; no real customer data.,4,1,107944
506444,PORTAL,2022-03-19 13:53:00,Synthetic feedback message 6445; no real customer data.,5,0,107945
506445,SERVICE,2024-06-29 13:42:52,Synthetic feedback message 6446; no real customer data.,1,1,107946
506446,PAYMENT,2025-09-11 06:13:30,Synthetic feedback message 6447; no real customer data.,2,1,107947
506447,CLAIM,2024-07-10 23:01:21,Synthetic feedback message 6448; no real customer data.,3,1,107948
506448,APPLICATION,2025-03-13 20:11:18,Synthetic feedback message 6449; no real customer data.,4,0,107949
506449,PORTAL,2023-01-25 23:34:00,Synthetic feedback message 6450; no real customer data.,5,1,107950
506450,SERVICE,2025-08-28 01:14:09,Synthetic feedback message 6451; no real customer data.,1,1,107951
506451,PAYMENT,2025-05-29 01:32:51,Synthetic feedback message 6452; no real customer data.,2,1,107952
506452,CLAIM,2022-12-15 04:48:36,Synthetic feedback message 6453; no real customer data.,3,0,107953
506453,APPLICATION,2026-03-17 16:56:31,Synthetic feedback message 6454; no real customer data.,4,1,107954
506454,PORTAL,2024-12-16 02:42:08,Synthetic feedback message 6455; no real customer data.,5,1,107955
506455,SERVICE,2024-02-04 09:04:11,Synthetic feedback message 6456; no real customer data.,1,1,107956
506456,PAYMENT,2022-07-05 11:15:33,Synthetic feedback message 6457; no real customer data.,2,0,107957
506457,CLAIM,2025-06-30 18:55:56,Synthetic feedback message 6458; no real customer data.,3,1,107958
506458,APPLICATION,2022-02-24 09:29:24,Synthetic feedback message 6459; no real customer data.,4,1,107959
506459,PORTAL,2024-12-07 17:57:41,Synthetic feedback message 6460; no real customer data.,5,1,107960
506460,SERVICE,2024-07-26 18:52:30,Synthetic feedback message 6461; no real customer data.,1,0,107961
506461,PAYMENT,2022-10-13 05:38:58,Synthetic feedback message 6462; no real customer data.,2,1,107962
506462,CLAIM,2022-05-10 17:09:15,Synthetic feedback message 6463; no real customer data.,3,1,107963
506463,APPLICATION,2026-04-04 18:05:30,Synthetic feedback message 6464; no real customer data.,4,1,107964
506464,PORTAL,2024-08-27 07:09:27,Synthetic feedback message 6465; no real customer data.,5,0,107965
506465,SERVICE,2025-07-04 13:07:54,Synthetic feedback message 6466; no real customer data.,1,1,107966
506466,PAYMENT,2023-09-19 10:51:33,Synthetic feedback message 6467; no real customer data.,2,1,107967
506467,CLAIM,2024-08-13 20:26:35,Synthetic feedback message 6468; no real customer data.,3,1,107968
506468,APPLICATION,2024-03-15 14:45:17,Synthetic feedback message 6469; no real customer data.,4,0,107969
506469,PORTAL,2023-06-22 17:33:54,Synthetic feedback message 6470; no real customer data.,5,1,107970
506470,SERVICE,2024-05-15 05:10:07,Synthetic feedback message 6471; no real customer data.,1,1,107971
506471,PAYMENT,2021-09-04 23:29:04,Synthetic feedback message 6472; no real customer data.,2,1,107972
506472,CLAIM,2025-11-09 01:51:54,Synthetic feedback message 6473; no real customer data.,3,0,107973
506473,APPLICATION,2023-05-02 20:06:59,Synthetic feedback message 6474; no real customer data.,4,1,107974
506474,PORTAL,2025-09-09 03:52:39,Synthetic feedback message 6475; no real customer data.,5,1,107975
506475,SERVICE,2026-03-07 09:49:56,Synthetic feedback message 6476; no real customer data.,1,1,107976
506476,PAYMENT,2022-07-13 20:07:02,Synthetic feedback message 6477; no real customer data.,2,0,107977
506477,CLAIM,2024-09-04 06:06:30,Synthetic feedback message 6478; no real customer data.,3,1,107978
506478,APPLICATION,2022-05-09 22:19:52,Synthetic feedback message 6479; no real customer data.,4,1,107979
506479,PORTAL,2024-09-25 16:39:34,Synthetic feedback message 6480; no real customer data.,5,1,107980
506480,SERVICE,2022-03-18 12:04:41,Synthetic feedback message 6481; no real customer data.,1,0,107981
506481,PAYMENT,2022-03-28 02:20:28,Synthetic feedback message 6482; no real customer data.,2,1,107982
506482,CLAIM,2024-01-06 11:44:35,Synthetic feedback message 6483; no real customer data.,3,1,107983
506483,APPLICATION,2023-09-29 13:38:46,Synthetic feedback message 6484; no real customer data.,4,1,107984
506484,PORTAL,2021-10-26 02:48:49,Synthetic feedback message 6485; no real customer data.,5,0,107985
506485,SERVICE,2024-03-16 06:44:12,Synthetic feedback message 6486; no real customer data.,1,1,107986
506486,PAYMENT,2025-07-08 21:48:34,Synthetic feedback message 6487; no real customer data.,2,1,107987
506487,CLAIM,2021-11-04 00:59:40,Synthetic feedback message 6488; no real customer data.,3,1,107988
506488,APPLICATION,2024-06-09 14:08:08,Synthetic feedback message 6489; no real customer data.,4,0,107989
506489,PORTAL,2026-06-05 08:04:59,Synthetic feedback message 6490; no real customer data.,5,1,107990
506490,SERVICE,2025-03-26 10:01:16,Synthetic feedback message 6491; no real customer data.,1,1,107991
506491,PAYMENT,2021-10-15 17:11:36,Synthetic feedback message 6492; no real customer data.,2,1,107992
506492,CLAIM,2026-02-10 14:14:16,Synthetic feedback message 6493; no real customer data.,3,0,107993
506493,APPLICATION,2022-05-04 15:33:28,Synthetic feedback message 6494; no real customer data.,4,1,107994
506494,PORTAL,2022-12-06 08:30:09,Synthetic feedback message 6495; no real customer data.,5,1,107995
506495,SERVICE,2021-12-27 04:31:15,Synthetic feedback message 6496; no real customer data.,1,1,107996
506496,PAYMENT,2022-10-14 00:28:35,Synthetic feedback message 6497; no real customer data.,2,0,107997
506497,CLAIM,2025-11-19 18:01:17,Synthetic feedback message 6498; no real customer data.,3,1,107998
506498,APPLICATION,2025-08-11 07:33:37,Synthetic feedback message 6499; no real customer data.,4,1,107999
506499,PORTAL,2026-06-12 14:51:25,Synthetic feedback message 6500; no real customer data.,5,1,108000
506500,SERVICE,2022-12-09 02:02:31,Synthetic feedback message 6501; no real customer data.,1,0,108001
506501,PAYMENT,2024-09-21 01:23:27,Synthetic feedback message 6502; no real customer data.,2,1,108002
506502,CLAIM,2025-02-16 22:49:18,Synthetic feedback message 6503; no real customer data.,3,1,108003
506503,APPLICATION,2021-11-28 14:08:06,Synthetic feedback message 6504; no real customer data.,4,1,108004
506504,PORTAL,2023-03-02 13:34:37,Synthetic feedback message 6505; no real customer data.,5,0,108005
506505,SERVICE,2023-04-05 16:37:01,Synthetic feedback message 6506; no real customer data.,1,1,108006
506506,PAYMENT,2022-10-01 05:19:26,Synthetic feedback message 6507; no real customer data.,2,1,108007
506507,CLAIM,2023-05-20 14:05:58,Synthetic feedback message 6508; no real customer data.,3,1,108008
506508,APPLICATION,2026-03-03 18:16:49,Synthetic feedback message 6509; no real customer data.,4,0,108009
506509,PORTAL,2022-11-05 16:18:25,Synthetic feedback message 6510; no real customer data.,5,1,108010
506510,SERVICE,2023-10-21 17:44:00,Synthetic feedback message 6511; no real customer data.,1,1,108011
506511,PAYMENT,2025-05-07 03:46:40,Synthetic feedback message 6512; no real customer data.,2,1,108012
506512,CLAIM,2025-09-20 21:38:44,Synthetic feedback message 6513; no real customer data.,3,0,108013
506513,APPLICATION,2024-06-17 08:20:20,Synthetic feedback message 6514; no real customer data.,4,1,108014
506514,PORTAL,2026-06-12 21:33:05,Synthetic feedback message 6515; no real customer data.,5,1,108015
506515,SERVICE,2022-10-13 14:45:15,Synthetic feedback message 6516; no real customer data.,1,1,108016
506516,PAYMENT,2024-04-28 14:20:52,Synthetic feedback message 6517; no real customer data.,2,0,108017
506517,CLAIM,2023-03-15 11:39:27,Synthetic feedback message 6518; no real customer data.,3,1,108018
506518,APPLICATION,2026-03-27 05:02:02,Synthetic feedback message 6519; no real customer data.,4,1,108019
506519,PORTAL,2024-10-09 15:02:15,Synthetic feedback message 6520; no real customer data.,5,1,108020
506520,SERVICE,2026-02-17 10:55:00,Synthetic feedback message 6521; no real customer data.,1,0,108021
506521,PAYMENT,2022-05-28 11:18:11,Synthetic feedback message 6522; no real customer data.,2,1,108022
506522,CLAIM,2022-07-22 01:13:05,Synthetic feedback message 6523; no real customer data.,3,1,108023
506523,APPLICATION,2025-08-15 18:41:42,Synthetic feedback message 6524; no real customer data.,4,1,108024
506524,PORTAL,2024-02-07 03:39:53,Synthetic feedback message 6525; no real customer data.,5,0,108025
506525,SERVICE,2022-01-25 18:52:45,Synthetic feedback message 6526; no real customer data.,1,1,108026
506526,PAYMENT,2025-01-17 12:48:58,Synthetic feedback message 6527; no real customer data.,2,1,108027
506527,CLAIM,2023-08-06 11:26:43,Synthetic feedback message 6528; no real customer data.,3,1,108028
506528,APPLICATION,2021-12-20 14:13:07,Synthetic feedback message 6529; no real customer data.,4,0,108029
506529,PORTAL,2025-09-18 01:49:18,Synthetic feedback message 6530; no real customer data.,5,1,108030
506530,SERVICE,2023-12-21 13:55:29,Synthetic feedback message 6531; no real customer data.,1,1,108031
506531,PAYMENT,2021-11-14 08:53:26,Synthetic feedback message 6532; no real customer data.,2,1,108032
506532,CLAIM,2024-06-26 20:58:11,Synthetic feedback message 6533; no real customer data.,3,0,108033
506533,APPLICATION,2022-08-09 16:52:43,Synthetic feedback message 6534; no real customer data.,4,1,108034
506534,PORTAL,2022-12-21 16:28:58,Synthetic feedback message 6535; no real customer data.,5,1,108035
506535,SERVICE,2023-07-07 19:19:56,Synthetic feedback message 6536; no real customer data.,1,1,108036
506536,PAYMENT,2022-05-06 01:34:38,Synthetic feedback message 6537; no real customer data.,2,0,108037
506537,CLAIM,2025-09-22 19:48:15,Synthetic feedback message 6538; no real customer data.,3,1,108038
506538,APPLICATION,2025-03-21 16:06:19,Synthetic feedback message 6539; no real customer data.,4,1,108039
506539,PORTAL,2023-06-21 07:21:44,Synthetic feedback message 6540; no real customer data.,5,1,108040
506540,SERVICE,2024-03-15 14:13:30,Synthetic feedback message 6541; no real customer data.,1,0,108041
506541,PAYMENT,2024-09-15 10:32:50,Synthetic feedback message 6542; no real customer data.,2,1,108042
506542,CLAIM,2026-02-14 02:20:06,Synthetic feedback message 6543; no real customer data.,3,1,108043
506543,APPLICATION,2026-02-02 12:19:55,Synthetic feedback message 6544; no real customer data.,4,1,108044
506544,PORTAL,2026-07-24 05:53:43,Synthetic feedback message 6545; no real customer data.,5,0,108045
506545,SERVICE,2024-05-19 05:27:45,Synthetic feedback message 6546; no real customer data.,1,1,108046
506546,PAYMENT,2023-04-07 05:29:36,Synthetic feedback message 6547; no real customer data.,2,1,108047
506547,CLAIM,2023-03-24 03:37:33,Synthetic feedback message 6548; no real customer data.,3,1,108048
506548,APPLICATION,2023-12-01 01:13:28,Synthetic feedback message 6549; no real customer data.,4,0,108049
506549,PORTAL,2023-05-30 01:48:40,Synthetic feedback message 6550; no real customer data.,5,1,108050
506550,SERVICE,2022-12-06 05:58:44,Synthetic feedback message 6551; no real customer data.,1,1,108051
506551,PAYMENT,2022-02-04 12:54:36,Synthetic feedback message 6552; no real customer data.,2,1,108052
506552,CLAIM,2025-08-02 06:04:14,Synthetic feedback message 6553; no real customer data.,3,0,108053
506553,APPLICATION,2026-01-08 02:34:11,Synthetic feedback message 6554; no real customer data.,4,1,108054
506554,PORTAL,2023-07-01 16:53:25,Synthetic feedback message 6555; no real customer data.,5,1,108055
506555,SERVICE,2026-07-25 10:18:02,Synthetic feedback message 6556; no real customer data.,1,1,108056
506556,PAYMENT,2022-04-30 09:16:02,Synthetic feedback message 6557; no real customer data.,2,0,108057
506557,CLAIM,2026-02-10 20:15:43,Synthetic feedback message 6558; no real customer data.,3,1,108058
506558,APPLICATION,2022-06-09 11:23:56,Synthetic feedback message 6559; no real customer data.,4,1,108059
506559,PORTAL,2025-06-13 18:02:13,Synthetic feedback message 6560; no real customer data.,5,1,108060
506560,SERVICE,2025-01-28 18:57:28,Synthetic feedback message 6561; no real customer data.,1,0,108061
506561,PAYMENT,2025-08-24 00:01:59,Synthetic feedback message 6562; no real customer data.,2,1,108062
506562,CLAIM,2023-03-21 17:13:56,Synthetic feedback message 6563; no real customer data.,3,1,108063
506563,APPLICATION,2022-05-05 08:49:07,Synthetic feedback message 6564; no real customer data.,4,1,108064
506564,PORTAL,2023-12-18 17:56:43,Synthetic feedback message 6565; no real customer data.,5,0,108065
506565,SERVICE,2026-03-06 10:39:43,Synthetic feedback message 6566; no real customer data.,1,1,108066
506566,PAYMENT,2023-10-31 10:50:43,Synthetic feedback message 6567; no real customer data.,2,1,108067
506567,CLAIM,2025-09-17 17:29:51,Synthetic feedback message 6568; no real customer data.,3,1,108068
506568,APPLICATION,2022-04-21 12:46:33,Synthetic feedback message 6569; no real customer data.,4,0,108069
506569,PORTAL,2024-05-01 23:42:22,Synthetic feedback message 6570; no real customer data.,5,1,108070
506570,SERVICE,2023-12-25 07:12:56,Synthetic feedback message 6571; no real customer data.,1,1,108071
506571,PAYMENT,2026-05-12 16:51:46,Synthetic feedback message 6572; no real customer data.,2,1,108072
506572,CLAIM,2024-01-15 17:35:33,Synthetic feedback message 6573; no real customer data.,3,0,108073
506573,APPLICATION,2023-01-11 23:57:33,Synthetic feedback message 6574; no real customer data.,4,1,108074
506574,PORTAL,2022-06-02 10:00:32,Synthetic feedback message 6575; no real customer data.,5,1,108075
506575,SERVICE,2022-08-15 23:23:08,Synthetic feedback message 6576; no real customer data.,1,1,108076
506576,PAYMENT,2025-06-30 12:34:14,Synthetic feedback message 6577; no real customer data.,2,0,108077
506577,CLAIM,2024-05-06 03:05:46,Synthetic feedback message 6578; no real customer data.,3,1,108078
506578,APPLICATION,2022-06-17 05:28:04,Synthetic feedback message 6579; no real customer data.,4,1,108079
506579,PORTAL,2026-06-10 16:41:25,Synthetic feedback message 6580; no real customer data.,5,1,108080
506580,SERVICE,2022-12-09 04:08:03,Synthetic feedback message 6581; no real customer data.,1,0,108081
506581,PAYMENT,2025-12-19 08:58:28,Synthetic feedback message 6582; no real customer data.,2,1,108082
506582,CLAIM,2026-02-16 14:05:27,Synthetic feedback message 6583; no real customer data.,3,1,108083
506583,APPLICATION,2025-01-25 07:16:11,Synthetic feedback message 6584; no real customer data.,4,1,108084
506584,PORTAL,2023-05-27 13:07:40,Synthetic feedback message 6585; no real customer data.,5,0,108085
506585,SERVICE,2023-09-16 07:02:57,Synthetic feedback message 6586; no real customer data.,1,1,108086
506586,PAYMENT,2026-05-20 22:49:39,Synthetic feedback message 6587; no real customer data.,2,1,108087
506587,CLAIM,2023-01-01 03:54:10,Synthetic feedback message 6588; no real customer data.,3,1,108088
506588,APPLICATION,2021-09-12 00:18:14,Synthetic feedback message 6589; no real customer data.,4,0,108089
506589,PORTAL,2024-10-26 07:40:48,Synthetic feedback message 6590; no real customer data.,5,1,108090
506590,SERVICE,2025-06-13 18:47:44,Synthetic feedback message 6591; no real customer data.,1,1,108091
506591,PAYMENT,2025-01-16 19:59:24,Synthetic feedback message 6592; no real customer data.,2,1,108092
506592,CLAIM,2023-04-08 07:57:53,Synthetic feedback message 6593; no real customer data.,3,0,108093
506593,APPLICATION,2026-02-03 05:01:40,Synthetic feedback message 6594; no real customer data.,4,1,108094
506594,PORTAL,2026-02-03 20:13:10,Synthetic feedback message 6595; no real customer data.,5,1,108095
506595,SERVICE,2024-01-21 04:43:31,Synthetic feedback message 6596; no real customer data.,1,1,108096
506596,PAYMENT,2022-08-08 17:59:03,Synthetic feedback message 6597; no real customer data.,2,0,108097
506597,CLAIM,2022-08-13 05:56:34,Synthetic feedback message 6598; no real customer data.,3,1,108098
506598,APPLICATION,2023-11-05 19:47:02,Synthetic feedback message 6599; no real customer data.,4,1,108099
506599,PORTAL,2024-05-09 19:12:42,Synthetic feedback message 6600; no real customer data.,5,1,108100
506600,SERVICE,2026-05-02 21:32:43,Synthetic feedback message 6601; no real customer data.,1,0,108101
506601,PAYMENT,2024-04-14 11:10:18,Synthetic feedback message 6602; no real customer data.,2,1,108102
506602,CLAIM,2021-09-29 12:42:17,Synthetic feedback message 6603; no real customer data.,3,1,108103
506603,APPLICATION,2023-02-17 22:07:24,Synthetic feedback message 6604; no real customer data.,4,1,108104
506604,PORTAL,2024-02-25 03:53:11,Synthetic feedback message 6605; no real customer data.,5,0,108105
506605,SERVICE,2024-11-19 13:18:18,Synthetic feedback message 6606; no real customer data.,1,1,108106
506606,PAYMENT,2025-02-07 13:14:35,Synthetic feedback message 6607; no real customer data.,2,1,108107
506607,CLAIM,2025-12-26 04:49:13,Synthetic feedback message 6608; no real customer data.,3,1,108108
506608,APPLICATION,2024-03-26 18:15:11,Synthetic feedback message 6609; no real customer data.,4,0,108109
506609,PORTAL,2023-04-08 14:01:54,Synthetic feedback message 6610; no real customer data.,5,1,108110
506610,SERVICE,2025-03-03 06:35:12,Synthetic feedback message 6611; no real customer data.,1,1,108111
506611,PAYMENT,2025-12-05 06:35:51,Synthetic feedback message 6612; no real customer data.,2,1,108112
506612,CLAIM,2026-04-19 00:37:09,Synthetic feedback message 6613; no real customer data.,3,0,108113
506613,APPLICATION,2025-12-29 23:27:55,Synthetic feedback message 6614; no real customer data.,4,1,108114
506614,PORTAL,2024-05-07 21:32:04,Synthetic feedback message 6615; no real customer data.,5,1,108115
506615,SERVICE,2023-12-16 21:02:34,Synthetic feedback message 6616; no real customer data.,1,1,108116
506616,PAYMENT,2025-06-01 21:53:14,Synthetic feedback message 6617; no real customer data.,2,0,108117
506617,CLAIM,2022-07-01 07:03:28,Synthetic feedback message 6618; no real customer data.,3,1,108118
506618,APPLICATION,2022-04-02 19:00:38,Synthetic feedback message 6619; no real customer data.,4,1,108119
506619,PORTAL,2023-09-01 10:55:30,Synthetic feedback message 6620; no real customer data.,5,1,108120
506620,SERVICE,2025-08-06 01:19:43,Synthetic feedback message 6621; no real customer data.,1,0,108121
506621,PAYMENT,2026-08-19 11:30:11,Synthetic feedback message 6622; no real customer data.,2,1,108122
506622,CLAIM,2025-12-26 18:51:41,Synthetic feedback message 6623; no real customer data.,3,1,108123
506623,APPLICATION,2024-01-01 23:16:01,Synthetic feedback message 6624; no real customer data.,4,1,108124
506624,PORTAL,2026-08-02 00:03:32,Synthetic feedback message 6625; no real customer data.,5,0,108125
506625,SERVICE,2024-04-18 00:31:37,Synthetic feedback message 6626; no real customer data.,1,1,108126
506626,PAYMENT,2023-07-16 19:57:12,Synthetic feedback message 6627; no real customer data.,2,1,108127
506627,CLAIM,2024-10-24 12:53:45,Synthetic feedback message 6628; no real customer data.,3,1,108128
506628,APPLICATION,2024-04-20 01:56:37,Synthetic feedback message 6629; no real customer data.,4,0,108129
506629,PORTAL,2023-07-29 05:00:23,Synthetic feedback message 6630; no real customer data.,5,1,108130
506630,SERVICE,2025-01-23 06:11:22,Synthetic feedback message 6631; no real customer data.,1,1,108131
506631,PAYMENT,2025-05-21 00:14:26,Synthetic feedback message 6632; no real customer data.,2,1,108132
506632,CLAIM,2026-05-14 02:32:42,Synthetic feedback message 6633; no real customer data.,3,0,108133
506633,APPLICATION,2024-05-27 01:19:00,Synthetic feedback message 6634; no real customer data.,4,1,108134
506634,PORTAL,2025-03-06 16:16:42,Synthetic feedback message 6635; no real customer data.,5,1,108135
506635,SERVICE,2025-09-27 15:13:09,Synthetic feedback message 6636; no real customer data.,1,1,108136
506636,PAYMENT,2024-04-21 14:58:24,Synthetic feedback message 6637; no real customer data.,2,0,108137
506637,CLAIM,2024-06-25 22:37:49,Synthetic feedback message 6638; no real customer data.,3,1,108138
506638,APPLICATION,2024-09-28 07:19:07,Synthetic feedback message 6639; no real customer data.,4,1,108139
