id,created_at,message,is_read,target_role,title,type,recipient_id
606135,2026-05-06 03:45:52,Synthetic notification 6136 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106135
606136,2023-03-24 09:43:28,Synthetic notification 6137 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106136
606137,2024-02-07 15:12:03,Synthetic notification 6138 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106137
606138,2026-07-31 03:23:01,Synthetic notification 6139 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106138
606139,2022-07-18 19:25:12,Synthetic notification 6140 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106139
606140,2022-04-23 08:59:32,Synthetic notification 6141 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106140
606141,2023-10-30 20:18:13,Synthetic notification 6142 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106141
606142,2025-12-16 23:53:13,Synthetic notification 6143 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106142
606143,2023-07-03 00:14:44,Synthetic notification 6144 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106143
606144,2022-06-11 04:20:50,Synthetic notification 6145 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106144
606145,2023-10-08 01:02:36,Synthetic notification 6146 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106145
606146,2025-09-07 05:14:38,Synthetic notification 6147 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106146
606147,2026-07-29 01:49:03,Synthetic notification 6148 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106147
606148,2025-05-05 05:21:50,Synthetic notification 6149 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106148
606149,2024-09-16 07:05:53,Synthetic notification 6150 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106149
606150,2022-06-21 05:00:27,Synthetic notification 6151 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106150
606151,2023-03-02 12:28:08,Synthetic notification 6152 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106151
606152,2022-06-12 17:47:44,Synthetic notification 6153 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106152
606153,2023-06-20 00:28:10,Synthetic notification 6154 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106153
606154,2025-02-20 09:12:02,Synthetic notification 6155 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106154
606155,2024-03-27 20:06:40,Synthetic notification 6156 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106155
606156,2022-02-05 21:37:59,Synthetic notification 6157 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106156
606157,2025-02-25 17:37:42,Synthetic notification 6158 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106157
606158,2024-03-13 12:58:47,Synthetic notification 6159 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106158
606159,2022-07-31 04:43:10,Synthetic notification 6160 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106159
606160,2022-09-03 15:04:03,Synthetic notification 6161 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106160
606161,2024-05-26 12:44:18,Synthetic notification 6162 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106161
606162,2026-06-14 18:30:17,Synthetic notification 6163 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106162
606163,2023-12-21 07:37:51,Synthetic notification 6164 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106163
606164,2022-01-03 10:08:31,Synthetic notification 6165 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106164
606165,2024-01-26 08:20:25,Synthetic notification 6166 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106165
606166,2021-09-24 14:38:44,Synthetic notification 6167 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106166
606167,2026-01-16 01:40:28,Synthetic notification 6168 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106167
606168,2023-10-31 01:50:49,Synthetic notification 6169 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106168
606169,2026-04-05 00:00:12,Synthetic notification 6170 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106169
606170,2021-10-11 18:02:06,Synthetic notification 6171 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106170
606171,2025-08-11 12:06:02,Synthetic notification 6172 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106171
606172,2024-02-05 00:39:41,Synthetic notification 6173 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106172
606173,2024-12-04 07:18:08,Synthetic notification 6174 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106173
606174,2022-12-22 02:25:20,Synthetic notification 6175 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106174
606175,2024-10-07 10:46:33,Synthetic notification 6176 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106175
606176,2025-07-08 11:18:26,Synthetic notification 6177 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106176
606177,2025-10-19 23:36:19,Synthetic notification 6178 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106177
606178,2022-08-01 13:35:39,Synthetic notification 6179 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106178
606179,2024-04-05 12:57:33,Synthetic notification 6180 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106179
606180,2021-12-30 20:45:31,Synthetic notification 6181 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106180
606181,2026-05-10 17:42:19,Synthetic notification 6182 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106181
606182,2026-05-01 06:45:48,Synthetic notification 6183 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106182
606183,2023-10-18 14:49:18,Synthetic notification 6184 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106183
606184,2026-03-23 09:43:03,Synthetic notification 6185 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106184
606185,2026-04-25 22:35:38,Synthetic notification 6186 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106185
606186,2022-04-08 23:05:47,Synthetic notification 6187 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106186
606187,2022-08-05 15:13:51,Synthetic notification 6188 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106187
606188,2022-02-05 08:00:33,Synthetic notification 6189 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106188
606189,2021-12-10 23:57:36,Synthetic notification 6190 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106189
606190,2023-07-18 05:23:26,Synthetic notification 6191 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106190
606191,2022-10-15 02:44:12,Synthetic notification 6192 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106191
606192,2022-02-17 04:46:17,Synthetic notification 6193 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106192
606193,2025-02-01 13:03:08,Synthetic notification 6194 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106193
606194,2025-05-08 20:56:59,Synthetic notification 6195 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106194
606195,2026-01-31 15:54:23,Synthetic notification 6196 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106195
606196,2024-03-09 11:33:40,Synthetic notification 6197 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106196
606197,2024-07-27 18:02:44,Synthetic notification 6198 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106197
606198,2025-09-10 02:58:28,Synthetic notification 6199 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106198
606199,2023-08-16 19:40:12,Synthetic notification 6200 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106199
606200,2024-01-02 06:18:43,Synthetic notification 6201 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106200
606201,2024-06-17 13:17:51,Synthetic notification 6202 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106201
606202,2023-05-05 14:48:02,Synthetic notification 6203 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106202
606203,2025-09-03 06:46:11,Synthetic notification 6204 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106203
606204,2025-06-08 12:26:42,Synthetic notification 6205 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106204
606205,2024-01-06 08:07:34,Synthetic notification 6206 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106205
606206,2022-09-30 01:20:57,Synthetic notification 6207 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106206
606207,2022-05-05 07:55:11,Synthetic notification 6208 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106207
606208,2022-08-19 16:49:54,Synthetic notification 6209 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106208
606209,2023-01-26 14:51:13,Synthetic notification 6210 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106209
606210,2023-09-01 11:22:37,Synthetic notification 6211 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106210
606211,2024-03-13 17:23:08,Synthetic notification 6212 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106211
606212,2021-09-09 10:47:49,Synthetic notification 6213 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106212
606213,2026-03-19 23:24:09,Synthetic notification 6214 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106213
606214,2026-02-23 19:06:01,Synthetic notification 6215 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106214
606215,2025-05-15 17:32:16,Synthetic notification 6216 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106215
606216,2022-04-30 12:45:45,Synthetic notification 6217 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106216
606217,2021-11-30 02:33:27,Synthetic notification 6218 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106217
606218,2022-06-06 10:19:29,Synthetic notification 6219 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106218
606219,2023-06-29 08:51:25,Synthetic notification 6220 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106219
606220,2022-07-02 17:51:23,Synthetic notification 6221 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106220
606221,2023-12-12 04:40:26,Synthetic notification 6222 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106221
606222,2021-12-31 02:27:02,Synthetic notification 6223 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106222
606223,2024-06-29 09:42:54,Synthetic notification 6224 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106223
606224,2021-09-28 10:40:01,Synthetic notification 6225 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106224
606225,2023-10-07 22:43:28,Synthetic notification 6226 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106225
606226,2021-12-05 19:18:20,Synthetic notification 6227 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106226
606227,2023-07-28 14:12:39,Synthetic notification 6228 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106227
606228,2023-07-07 04:45:54,Synthetic notification 6229 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106228
606229,2023-05-27 10:29:47,Synthetic notification 6230 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106229
606230,2022-02-22 10:01:53,Synthetic notification 6231 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106230
606231,2023-12-10 20:32:14,Synthetic notification 6232 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106231
606232,2025-08-27 20:26:59,Synthetic notification 6233 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106232
606233,2024-02-06 12:01:50,Synthetic notification 6234 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106233
606234,2023-01-03 19:20:34,Synthetic notification 6235 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106234
606235,2024-02-17 08:59:56,Synthetic notification 6236 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106235
606236,2025-01-27 08:49:26,Synthetic notification 6237 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106236
606237,2022-07-22 06:15:14,Synthetic notification 6238 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106237
606238,2023-11-12 09:21:17,Synthetic notification 6239 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106238
606239,2025-03-31 10:50:51,Synthetic notification 6240 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106239
606240,2025-05-17 11:30:24,Synthetic notification 6241 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106240
606241,2022-04-22 07:19:56,Synthetic notification 6242 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106241
606242,2022-06-21 16:30:16,Synthetic notification 6243 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106242
606243,2023-09-27 19:24:20,Synthetic notification 6244 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106243
606244,2023-03-30 21:24:32,Synthetic notification 6245 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106244
606245,2025-03-22 15:32:56,Synthetic notification 6246 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106245
606246,2023-07-09 17:37:42,Synthetic notification 6247 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106246
606247,2026-06-15 11:28:10,Synthetic notification 6248 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106247
606248,2022-04-18 00:46:47,Synthetic notification 6249 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106248
606249,2021-09-01 03:25:16,Synthetic notification 6250 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106249
606250,2023-09-08 03:32:17,Synthetic notification 6251 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106250
606251,2024-12-18 04:08:22,Synthetic notification 6252 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106251
606252,2025-06-10 08:30:42,Synthetic notification 6253 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106252
606253,2022-01-20 01:05:34,Synthetic notification 6254 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106253
606254,2022-09-21 17:25:24,Synthetic notification 6255 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106254
606255,2025-09-17 18:55:09,Synthetic notification 6256 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106255
606256,2024-08-14 14:51:45,Synthetic notification 6257 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106256
606257,2024-06-05 07:22:48,Synthetic notification 6258 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106257
606258,2023-10-27 12:37:17,Synthetic notification 6259 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106258
606259,2023-07-10 03:21:59,Synthetic notification 6260 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106259
606260,2024-11-04 09:03:55,Synthetic notification 6261 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106260
606261,2023-05-23 03:32:41,Synthetic notification 6262 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106261
606262,2025-05-05 20:44:13,Synthetic notification 6263 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106262
606263,2022-01-19 09:11:27,Synthetic notification 6264 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106263
606264,2026-01-03 03:28:50,Synthetic notification 6265 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106264
606265,2024-07-28 20:08:32,Synthetic notification 6266 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106265
606266,2022-11-25 12:57:44,Synthetic notification 6267 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106266
606267,2022-05-27 00:20:41,Synthetic notification 6268 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106267
606268,2025-10-15 07:38:36,Synthetic notification 6269 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106268
606269,2024-05-23 04:25:06,Synthetic notification 6270 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106269
606270,2023-06-06 20:18:53,Synthetic notification 6271 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106270
606271,2025-02-10 07:55:42,Synthetic notification 6272 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106271
606272,2022-08-21 09:51:34,Synthetic notification 6273 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106272
606273,2023-12-20 14:44:44,Synthetic notification 6274 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106273
606274,2023-01-07 08:05:15,Synthetic notification 6275 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106274
606275,2025-11-24 23:01:49,Synthetic notification 6276 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106275
606276,2024-06-10 09:31:18,Synthetic notification 6277 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106276
606277,2024-12-23 03:20:13,Synthetic notification 6278 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106277
606278,2025-06-17 02:45:11,Synthetic notification 6279 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106278
606279,2023-04-26 05:02:45,Synthetic notification 6280 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106279
606280,2023-06-14 17:50:20,Synthetic notification 6281 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106280
606281,2024-04-18 07:35:43,Synthetic notification 6282 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106281
606282,2023-09-15 09:19:00,Synthetic notification 6283 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106282
606283,2025-09-08 21:46:18,Synthetic notification 6284 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106283
606284,2024-05-15 19:43:58,Synthetic notification 6285 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106284
606285,2026-03-05 09:52:52,Synthetic notification 6286 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106285
606286,2024-05-12 16:44:21,Synthetic notification 6287 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106286
606287,2023-06-25 18:02:01,Synthetic notification 6288 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106287
606288,2025-10-21 17:20:16,Synthetic notification 6289 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106288
606289,2023-10-06 00:33:46,Synthetic notification 6290 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106289
606290,2021-09-06 14:32:43,Synthetic notification 6291 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106290
606291,2026-07-19 07:46:08,Synthetic notification 6292 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106291
606292,2026-07-31 06:53:45,Synthetic notification 6293 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106292
606293,2025-09-20 23:07:24,Synthetic notification 6294 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106293
606294,2025-07-16 14:16:49,Synthetic notification 6295 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106294
606295,2024-03-21 15:40:08,Synthetic notification 6296 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106295
606296,2026-04-08 11:23:54,Synthetic notification 6297 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106296
606297,2024-12-17 11:36:48,Synthetic notification 6298 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106297
606298,2025-05-19 22:03:58,Synthetic notification 6299 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106298
606299,2024-08-08 04:01:47,Synthetic notification 6300 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106299
606300,2026-06-22 14:27:49,Synthetic notification 6301 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106300
606301,2026-08-14 19:35:29,Synthetic notification 6302 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106301
606302,2023-05-20 07:10:42,Synthetic notification 6303 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106302
606303,2023-03-04 07:05:38,Synthetic notification 6304 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106303
606304,2026-06-04 04:17:14,Synthetic notification 6305 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106304
606305,2022-09-04 19:26:23,Synthetic notification 6306 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106305
606306,2022-05-14 11:42:21,Synthetic notification 6307 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106306
606307,2024-01-03 05:05:41,Synthetic notification 6308 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106307
606308,2025-07-14 17:46:42,Synthetic notification 6309 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106308
606309,2023-11-16 08:57:49,Synthetic notification 6310 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106309
606310,2024-05-16 12:22:02,Synthetic notification 6311 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106310
606311,2025-06-01 22:51:16,Synthetic notification 6312 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106311
606312,2021-12-22 23:04:58,Synthetic notification 6313 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106312
606313,2022-04-11 10:58:35,Synthetic notification 6314 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106313
606314,2023-03-27 12:03:51,Synthetic notification 6315 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106314
606315,2024-07-01 00:41:22,Synthetic notification 6316 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106315
606316,2023-10-06 17:56:27,Synthetic notification 6317 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106316
606317,2022-11-30 23:26:18,Synthetic notification 6318 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106317
606318,2026-01-15 00:58:15,Synthetic notification 6319 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106318
606319,2026-01-04 03:20:39,Synthetic notification 6320 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106319
606320,2026-01-15 03:59:01,Synthetic notification 6321 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106320
606321,2021-10-04 09:23:10,Synthetic notification 6322 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106321
606322,2025-06-13 16:43:40,Synthetic notification 6323 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106322
606323,2026-08-28 18:40:29,Synthetic notification 6324 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106323
606324,2023-04-28 20:33:16,Synthetic notification 6325 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106324
606325,2025-11-27 15:23:12,Synthetic notification 6326 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106325
606326,2024-02-10 21:52:42,Synthetic notification 6327 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106326
606327,2022-09-16 11:58:51,Synthetic notification 6328 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106327
606328,2025-03-12 21:03:48,Synthetic notification 6329 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106328
606329,2022-05-17 03:58:29,Synthetic notification 6330 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106329
606330,2026-01-05 00:24:47,Synthetic notification 6331 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106330
606331,2025-05-08 22:26:42,Synthetic notification 6332 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106331
606332,2025-01-18 15:00:58,Synthetic notification 6333 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106332
606333,2025-02-10 16:02:37,Synthetic notification 6334 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106333
606334,2023-02-20 16:25:50,Synthetic notification 6335 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106334
606335,2025-01-26 19:47:29,Synthetic notification 6336 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106335
606336,2022-09-22 11:27:37,Synthetic notification 6337 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106336
606337,2022-10-10 22:28:55,Synthetic notification 6338 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106337
606338,2026-07-14 14:41:12,Synthetic notification 6339 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106338
606339,2025-01-11 04:03:08,Synthetic notification 6340 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106339
606340,2024-08-02 06:22:21,Synthetic notification 6341 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106340
606341,2026-02-27 22:53:04,Synthetic notification 6342 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106341
606342,2022-05-19 09:59:04,Synthetic notification 6343 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106342
606343,2022-05-28 10:31:39,Synthetic notification 6344 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106343
606344,2021-09-20 19:10:43,Synthetic notification 6345 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106344
606345,2023-08-24 16:02:23,Synthetic notification 6346 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106345
606346,2024-02-15 01:33:02,Synthetic notification 6347 for system testing.,1,CUSTOMER,Synthetic Claim Notification,CLAIM,106346
606347,2023-10-21 01:19:35,Synthetic notification 6348 for system testing.,1,CUSTOMER,Synthetic Reminder Notification,REMINDER,106347
606348,2022-08-25 10:39:14,Synthetic notification 6349 for system testing.,0,CUSTOMER,Synthetic Info Notification,INFO,106348
606349,2024-09-03 08:42:25,Synthetic notification 6350 for system testing.,1,CUSTOMER,Synthetic Approval Notification,APPROVAL,106349
606350,2025-02-15 21:12:17,Synthetic notification 6351 for system testing.,1,CUSTOMER,Synthetic Rejection Notification,REJECTION,106350
606351,2023-05-13 13:14:35,Synthetic notification 6352 for system testing.,0,CUSTOMER,Synthetic Payment Notification,PAYMENT,106351
