id,affected_count,ai_assisted,check_type,created_at,details,status,summary,total_checked
700415,7,1,REVISION_CLEANUP,2021-09-04 20:54:44,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,440
700416,8,0,APPLICATION,2023-12-26 22:14:56,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,441
700417,9,0,CLAIM,2021-12-03 06:19:58,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,442
700418,10,0,PAYMENT,2023-10-26 03:01:35,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,443
700419,11,0,REVISION_CLEANUP,2026-08-05 16:50:43,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,444
700420,12,1,APPLICATION,2021-10-21 02:21:38,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,445
700421,13,0,CLAIM,2024-01-27 11:54:35,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,446
700422,14,0,PAYMENT,2023-03-12 01:50:19,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,447
700423,15,0,REVISION_CLEANUP,2022-03-15 19:57:01,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,448
700424,16,0,APPLICATION,2022-08-27 03:17:41,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,449
700425,0,1,CLAIM,2023-11-17 05:04:07,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,450
700426,1,0,PAYMENT,2023-01-17 00:51:01,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,451
700427,2,0,REVISION_CLEANUP,2021-12-14 14:56:46,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,452
700428,3,0,APPLICATION,2024-08-25 10:35:16,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,453
700429,4,0,CLAIM,2024-12-08 14:21:09,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,454
700430,5,1,PAYMENT,2025-04-01 04:16:50,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,455
700431,6,0,REVISION_CLEANUP,2026-04-21 08:27:19,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,456
700432,7,0,APPLICATION,2024-03-18 07:52:50,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,457
700433,8,0,CLAIM,2021-12-27 13:44:20,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,458
700434,9,0,PAYMENT,2026-07-19 15:00:04,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,459
700435,10,1,REVISION_CLEANUP,2024-11-08 09:39:03,"{""synthetic"": true, ""batch"": 4}",PARTIAL,Synthetic automated check,460
700436,11,0,APPLICATION,2023-11-14 05:27:23,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,461
700437,12,0,CLAIM,2021-09-01 22:40:28,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,462
700438,13,0,PAYMENT,2024-11-12 04:47:58,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,463
700439,14,0,REVISION_CLEANUP,2025-08-04 23:54:21,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,464
700440,15,1,APPLICATION,2023-10-13 19:47:19,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,465
700441,16,0,CLAIM,2025-12-24 21:28:29,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,466
700442,0,0,PAYMENT,2022-03-07 09:24:43,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,467
700443,1,0,REVISION_CLEANUP,2022-01-06 08:41:47,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,468
700444,2,0,APPLICATION,2023-06-27 10:51:39,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,469
700445,3,1,CLAIM,2021-09-11 22:23:30,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,470
700446,4,0,PAYMENT,2025-08-23 05:57:26,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,471
700447,5,0,REVISION_CLEANUP,2025-09-27 10:52:02,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,472
700448,6,0,APPLICATION,2026-06-01 08:35:38,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,473
700449,7,0,CLAIM,2023-11-15 11:03:23,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,474
700450,8,1,PAYMENT,2026-07-09 20:37:56,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,475
700451,9,0,REVISION_CLEANUP,2025-10-23 19:35:06,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,476
700452,10,0,APPLICATION,2026-08-06 06:20:00,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,477
700453,11,0,CLAIM,2024-01-14 09:38:20,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,478
700454,12,0,PAYMENT,2022-03-26 05:48:01,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,479
700455,13,1,REVISION_CLEANUP,2023-01-30 00:28:08,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,480
700456,14,0,APPLICATION,2022-11-11 09:54:25,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,481
700457,15,0,CLAIM,2024-07-27 22:12:17,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,482
700458,16,0,PAYMENT,2026-04-20 06:36:08,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,483
700459,0,0,REVISION_CLEANUP,2026-08-27 16:20:17,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,484
700460,1,1,APPLICATION,2025-06-01 20:43:35,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,485
700461,2,0,CLAIM,2025-11-22 06:43:39,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,486
700462,3,0,PAYMENT,2026-08-05 00:58:24,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,487
700463,4,0,REVISION_CLEANUP,2024-11-05 22:58:28,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,488
700464,5,0,APPLICATION,2025-12-02 01:57:08,"{""synthetic"": true, ""batch"": 4}",PARTIAL,Synthetic automated check,489
700465,6,1,CLAIM,2022-05-29 00:38:40,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,490
700466,7,0,PAYMENT,2023-02-04 23:46:44,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,491
700467,8,0,REVISION_CLEANUP,2023-02-22 23:01:29,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,492
700468,9,0,APPLICATION,2024-01-29 10:51:45,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,493
700469,10,0,CLAIM,2024-01-26 10:27:22,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,494
700470,11,1,PAYMENT,2025-07-28 19:14:03,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,495
700471,12,0,REVISION_CLEANUP,2026-01-05 00:26:09,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,496
700472,13,0,APPLICATION,2023-02-14 22:51:31,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,497
700473,14,0,CLAIM,2026-07-15 11:00:03,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,498
700474,15,0,PAYMENT,2026-08-17 00:56:02,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,499
700475,16,1,REVISION_CLEANUP,2021-09-19 15:35:43,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,500
700476,0,0,APPLICATION,2022-12-23 08:21:27,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,501
700477,1,0,CLAIM,2024-02-06 06:18:57,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,502
700478,2,0,PAYMENT,2023-11-05 10:02:05,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,503
700479,3,0,REVISION_CLEANUP,2022-05-22 05:46:25,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,504
700480,4,1,APPLICATION,2024-08-06 08:22:28,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,505
700481,5,0,CLAIM,2025-01-20 07:57:46,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,506
700482,6,0,PAYMENT,2023-02-26 08:32:05,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,507
700483,7,0,REVISION_CLEANUP,2025-01-31 05:31:40,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,508
700484,8,0,APPLICATION,2025-11-14 07:44:45,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,509
700485,9,1,CLAIM,2023-05-20 15:01:56,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,510
700486,10,0,PAYMENT,2023-10-15 23:08:53,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,511
700487,11,0,REVISION_CLEANUP,2023-08-16 05:01:59,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,512
700488,12,0,APPLICATION,2023-09-22 12:27:28,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,513
700489,13,0,CLAIM,2026-08-15 01:00:43,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,514
700490,14,1,PAYMENT,2023-01-28 14:24:44,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,515
700491,15,0,REVISION_CLEANUP,2023-06-24 23:07:35,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,516
700492,16,0,APPLICATION,2024-02-23 14:40:42,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,517
700493,0,0,CLAIM,2022-09-18 06:46:19,"{""synthetic"": true, ""batch"": 4}",PARTIAL,Synthetic automated check,518
700494,1,0,PAYMENT,2022-07-06 00:23:42,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,519
700495,2,1,REVISION_CLEANUP,2022-11-05 22:58:33,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,520
700496,3,0,APPLICATION,2021-11-22 03:22:28,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,521
700497,4,0,CLAIM,2021-12-21 06:49:09,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,522
700498,5,0,PAYMENT,2025-09-15 15:45:59,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,523
700499,6,0,REVISION_CLEANUP,2026-07-05 03:54:09,"{""synthetic"": true, ""batch"": 4}",SUCCESS,Synthetic automated check,524
