id,category,created_at,message,rating,is_read,customer_id
500576,PAYMENT,2026-08-04 00:16:15,Synthetic feedback message 577; no real customer data.,2,0,100827
500577,CLAIM,2023-04-07 15:48:57,Synthetic feedback message 578; no real customer data.,3,1,100828
500578,APPLICATION,2023-12-03 07:42:42,Synthetic feedback message 579; no real customer data.,4,1,100829
500579,PORTAL,2021-12-13 17:28:56,Synthetic feedback message 580; no real customer data.,5,1,100830
500580,SERVICE,2024-09-07 09:01:19,Synthetic feedback message 581; no real customer data.,1,0,100831
500581,PAYMENT,2021-11-21 12:38:52,Synthetic feedback message 582; no real customer data.,2,1,100832
500582,CLAIM,2021-11-26 01:14:43,Synthetic feedback message 583; no real customer data.,3,1,100833
500583,APPLICATION,2024-05-07 15:54:00,Synthetic feedback message 584; no real customer data.,4,1,100834
500584,PORTAL,2023-09-18 02:21:08,Synthetic feedback message 585; no real customer data.,5,0,100835
500585,SERVICE,2024-07-30 10:25:08,Synthetic feedback message 586; no real customer data.,1,1,100836
500586,PAYMENT,2022-12-25 18:09:48,Synthetic feedback message 587; no real customer data.,2,1,100837
500587,CLAIM,2022-11-13 11:43:46,Synthetic feedback message 588; no real customer data.,3,1,100838
500588,APPLICATION,2024-09-08 16:22:07,Synthetic feedback message 589; no real customer data.,4,0,100839
500589,PORTAL,2025-06-15 00:49:11,Synthetic feedback message 590; no real customer data.,5,1,100840
500590,SERVICE,2024-08-15 05:25:19,Synthetic feedback message 591; no real customer data.,1,1,100841
500591,PAYMENT,2022-01-07 23:50:27,Synthetic feedback message 592; no real customer data.,2,1,100842
500592,CLAIM,2026-06-09 11:30:43,Synthetic feedback message 593; no real customer data.,3,0,100843
500593,APPLICATION,2023-07-07 21:41:48,Synthetic feedback message 594; no real customer data.,4,1,100844
500594,PORTAL,2025-05-30 05:09:43,Synthetic feedback message 595; no real customer data.,5,1,100845
500595,SERVICE,2022-01-16 00:34:07,Synthetic feedback message 596; no real customer data.,1,1,100846
500596,PAYMENT,2021-10-21 17:20:44,Synthetic feedback message 597; no real customer data.,2,0,100847
500597,CLAIM,2025-10-13 02:58:49,Synthetic feedback message 598; no real customer data.,3,1,100848
500598,APPLICATION,2024-12-24 19:29:33,Synthetic feedback message 599; no real customer data.,4,1,100849
500599,PORTAL,2024-06-04 18:44:35,Synthetic feedback message 600; no real customer data.,5,1,100850
500600,SERVICE,2024-02-02 12:15:14,Synthetic feedback message 601; no real customer data.,1,0,100851
500601,PAYMENT,2021-10-19 16:38:55,Synthetic feedback message 602; no real customer data.,2,1,100852
500602,CLAIM,2026-07-17 20:31:59,Synthetic feedback message 603; no real customer data.,3,1,100853
500603,APPLICATION,2021-12-07 04:24:17,Synthetic feedback message 604; no real customer data.,4,1,100854
500604,PORTAL,2023-10-05 20:41:16,Synthetic feedback message 605; no real customer data.,5,0,100855
500605,SERVICE,2024-12-15 10:55:33,Synthetic feedback message 606; no real customer data.,1,1,100856
500606,PAYMENT,2025-03-23 22:56:16,Synthetic feedback message 607; no real customer data.,2,1,100857
500607,CLAIM,2023-04-11 14:20:26,Synthetic feedback message 608; no real customer data.,3,1,100858
500608,APPLICATION,2021-12-04 10:51:10,Synthetic feedback message 609; no real customer data.,4,0,100859
500609,PORTAL,2024-09-17 16:53:17,Synthetic feedback message 610; no real customer data.,5,1,100860
500610,SERVICE,2026-01-25 16:40:42,Synthetic feedback message 611; no real customer data.,1,1,100861
500611,PAYMENT,2022-07-14 07:29:33,Synthetic feedback message 612; no real customer data.,2,1,100862
500612,CLAIM,2022-01-22 06:17:01,Synthetic feedback message 613; no real customer data.,3,0,100863
500613,APPLICATION,2025-01-29 02:50:28,Synthetic feedback message 614; no real customer data.,4,1,100864
500614,PORTAL,2023-02-24 20:58:47,Synthetic feedback message 615; no real customer data.,5,1,100865
500615,SERVICE,2023-05-17 13:18:40,Synthetic feedback message 616; no real customer data.,1,1,100866
500616,PAYMENT,2023-01-05 02:15:01,Synthetic feedback message 617; no real customer data.,2,0,100867
500617,CLAIM,2026-08-19 15:04:40,Synthetic feedback message 618; no real customer data.,3,1,100868
500618,APPLICATION,2026-07-02 08:06:00,Synthetic feedback message 619; no real customer data.,4,1,100869
500619,PORTAL,2022-09-03 00:32:41,Synthetic feedback message 620; no real customer data.,5,1,100870
500620,SERVICE,2023-03-18 17:40:54,Synthetic feedback message 621; no real customer data.,1,0,100871
500621,PAYMENT,2024-03-02 00:11:11,Synthetic feedback message 622; no real customer data.,2,1,100872
500622,CLAIM,2022-06-22 22:28:49,Synthetic feedback message 623; no real customer data.,3,1,100873
500623,APPLICATION,2025-05-25 00:37:55,Synthetic feedback message 624; no real customer data.,4,1,100874
500624,PORTAL,2024-01-18 16:57:39,Synthetic feedback message 625; no real customer data.,5,0,100875
500625,SERVICE,2026-03-10 02:16:10,Synthetic feedback message 626; no real customer data.,1,1,100876
500626,PAYMENT,2023-03-02 04:57:01,Synthetic feedback message 627; no real customer data.,2,1,100877
500627,CLAIM,2022-07-24 01:00:08,Synthetic feedback message 628; no real customer data.,3,1,100878
500628,APPLICATION,2021-11-03 21:58:18,Synthetic feedback message 629; no real customer data.,4,0,100879
500629,PORTAL,2021-11-21 22:58:38,Synthetic feedback message 630; no real customer data.,5,1,100880
500630,SERVICE,2024-01-26 21:50:49,Synthetic feedback message 631; no real customer data.,1,1,100881
500631,PAYMENT,2026-06-20 07:34:37,Synthetic feedback message 632; no real customer data.,2,1,100882
500632,CLAIM,2023-11-05 01:50:08,Synthetic feedback message 633; no real customer data.,3,0,100883
500633,APPLICATION,2024-09-19 01:09:58,Synthetic feedback message 634; no real customer data.,4,1,100884
500634,PORTAL,2022-07-25 16:11:13,Synthetic feedback message 635; no real customer data.,5,1,100885
500635,SERVICE,2024-05-22 16:46:20,Synthetic feedback message 636; no real customer data.,1,1,100886
500636,PAYMENT,2025-04-26 00:08:16,Synthetic feedback message 637; no real customer data.,2,0,100887
500637,CLAIM,2022-02-26 19:37:48,Synthetic feedback message 638; no real customer data.,3,1,100888
500638,APPLICATION,2025-10-28 18:04:29,Synthetic feedback message 639; no real customer data.,4,1,100889
500639,PORTAL,2022-09-27 19:47:45,Synthetic feedback message 640; no real customer data.,5,1,100890
500640,SERVICE,2025-09-22 02:21:20,Synthetic feedback message 641; no real customer data.,1,0,100891
500641,PAYMENT,2023-10-09 01:58:21,Synthetic feedback message 642; no real customer data.,2,1,100892
500642,CLAIM,2022-04-30 15:22:08,Synthetic feedback message 643; no real customer data.,3,1,100893
500643,APPLICATION,2022-05-18 06:50:42,Synthetic feedback message 644; no real customer data.,4,1,100894
500644,PORTAL,2023-12-03 07:25:57,Synthetic feedback message 645; no real customer data.,5,0,100895
500645,SERVICE,2026-07-26 05:46:36,Synthetic feedback message 646; no real customer data.,1,1,100896
500646,PAYMENT,2022-06-19 14:21:48,Synthetic feedback message 647; no real customer data.,2,1,100897
500647,CLAIM,2024-03-07 20:04:14,Synthetic feedback message 648; no real customer data.,3,1,100898
500648,APPLICATION,2024-04-08 07:51:20,Synthetic feedback message 649; no real customer data.,4,0,100899
500649,PORTAL,2025-02-21 06:45:36,Synthetic feedback message 650; no real customer data.,5,1,100900
500650,SERVICE,2026-05-21 15:53:44,Synthetic feedback message 651; no real customer data.,1,1,100901
500651,PAYMENT,2022-08-01 05:54:35,Synthetic feedback message 652; no real customer data.,2,1,100902
500652,CLAIM,2024-10-25 02:30:35,Synthetic feedback message 653; no real customer data.,3,0,100903
500653,APPLICATION,2025-11-28 00:54:35,Synthetic feedback message 654; no real customer data.,4,1,100904
500654,PORTAL,2025-04-29 16:27:10,Synthetic feedback message 655; no real customer data.,5,1,100905
500655,SERVICE,2024-01-17 23:03:06,Synthetic feedback message 656; no real customer data.,1,1,100906
500656,PAYMENT,2023-03-28 10:10:36,Synthetic feedback message 657; no real customer data.,2,0,100907
500657,CLAIM,2025-02-23 14:04:17,Synthetic feedback message 658; no real customer data.,3,1,100908
500658,APPLICATION,2024-05-22 06:34:46,Synthetic feedback message 659; no real customer data.,4,1,100909
500659,PORTAL,2022-08-13 11:48:56,Synthetic feedback message 660; no real customer data.,5,1,100910
500660,SERVICE,2023-05-05 18:46:49,Synthetic feedback message 661; no real customer data.,1,0,100911
500661,PAYMENT,2022-04-04 08:27:59,Synthetic feedback message 662; no real customer data.,2,1,100912
500662,CLAIM,2026-06-28 08:26:46,Synthetic feedback message 663; no real customer data.,3,1,100913
500663,APPLICATION,2024-01-04 09:31:40,Synthetic feedback message 664; no real customer data.,4,1,100914
500664,PORTAL,2023-11-29 14:17:54,Synthetic feedback message 665; no real customer data.,5,0,100915
500665,SERVICE,2024-03-14 00:43:12,Synthetic feedback message 666; no real customer data.,1,1,100916
500666,PAYMENT,2023-10-14 20:31:29,Synthetic feedback message 667; no real customer data.,2,1,100917
500667,CLAIM,2022-06-06 12:29:02,Synthetic feedback message 668; no real customer data.,3,1,100918
500668,APPLICATION,2023-07-01 14:57:57,Synthetic feedback message 669; no real customer data.,4,0,100919
500669,PORTAL,2026-06-09 09:47:41,Synthetic feedback message 670; no real customer data.,5,1,100920
500670,SERVICE,2024-11-13 08:32:01,Synthetic feedback message 671; no real customer data.,1,1,100921
500671,PAYMENT,2021-12-30 14:18:37,Synthetic feedback message 672; no real customer data.,2,1,100922
500672,CLAIM,2023-12-18 16:03:54,Synthetic feedback message 673; no real customer data.,3,0,100923
500673,APPLICATION,2022-01-10 07:24:29,Synthetic feedback message 674; no real customer data.,4,1,100924
500674,PORTAL,2023-02-26 08:49:43,Synthetic feedback message 675; no real customer data.,5,1,100925
500675,SERVICE,2025-06-19 10:17:04,Synthetic feedback message 676; no real customer data.,1,1,100926
500676,PAYMENT,2026-05-12 00:53:54,Synthetic feedback message 677; no real customer data.,2,0,100927
500677,CLAIM,2023-03-05 20:45:28,Synthetic feedback message 678; no real customer data.,3,1,100928
500678,APPLICATION,2022-02-27 14:47:57,Synthetic feedback message 679; no real customer data.,4,1,100929
500679,PORTAL,2021-10-12 04:19:06,Synthetic feedback message 680; no real customer data.,5,1,100930
500680,SERVICE,2024-01-04 20:17:48,Synthetic feedback message 681; no real customer data.,1,0,100931
500681,PAYMENT,2025-03-05 12:18:36,Synthetic feedback message 682; no real customer data.,2,1,100932
500682,CLAIM,2022-09-12 18:38:49,Synthetic feedback message 683; no real customer data.,3,1,100933
500683,APPLICATION,2025-09-07 08:07:09,Synthetic feedback message 684; no real customer data.,4,1,100934
500684,PORTAL,2024-06-03 03:00:15,Synthetic feedback message 685; no real customer data.,5,0,100935
500685,SERVICE,2021-09-05 03:23:04,Synthetic feedback message 686; no real customer data.,1,1,100936
500686,PAYMENT,2022-09-27 11:37:52,Synthetic feedback message 687; no real customer data.,2,1,100937
500687,CLAIM,2024-05-18 20:52:52,Synthetic feedback message 688; no real customer data.,3,1,100938
500688,APPLICATION,2022-08-01 03:11:09,Synthetic feedback message 689; no real customer data.,4,0,100939
500689,PORTAL,2024-07-07 05:52:08,Synthetic feedback message 690; no real customer data.,5,1,100940
500690,SERVICE,2025-02-01 15:19:01,Synthetic feedback message 691; no real customer data.,1,1,100941
500691,PAYMENT,2021-10-29 15:54:28,Synthetic feedback message 692; no real customer data.,2,1,100942
500692,CLAIM,2022-09-12 15:24:39,Synthetic feedback message 693; no real customer data.,3,0,100943
500693,APPLICATION,2026-05-13 13:44:33,Synthetic feedback message 694; no real customer data.,4,1,100944
500694,PORTAL,2023-06-18 17:41:14,Synthetic feedback message 695; no real customer data.,5,1,100945
500695,SERVICE,2022-07-18 03:23:12,Synthetic feedback message 696; no real customer data.,1,1,100946
500696,PAYMENT,2023-05-22 22:56:24,Synthetic feedback message 697; no real customer data.,2,0,100947
500697,CLAIM,2023-12-10 11:52:36,Synthetic feedback message 698; no real customer data.,3,1,100948
500698,APPLICATION,2025-09-16 10:27:27,Synthetic feedback message 699; no real customer data.,4,1,100949
500699,PORTAL,2026-02-19 06:03:28,Synthetic feedback message 700; no real customer data.,5,1,100950
500700,SERVICE,2022-12-23 08:32:50,Synthetic feedback message 701; no real customer data.,1,0,100951
500701,PAYMENT,2022-06-14 15:30:27,Synthetic feedback message 702; no real customer data.,2,1,100952
500702,CLAIM,2024-05-04 22:18:32,Synthetic feedback message 703; no real customer data.,3,1,100953
500703,APPLICATION,2024-11-30 11:45:59,Synthetic feedback message 704; no real customer data.,4,1,100954
500704,PORTAL,2026-08-21 06:28:32,Synthetic feedback message 705; no real customer data.,5,0,100955
500705,SERVICE,2022-03-16 07:44:06,Synthetic feedback message 706; no real customer data.,1,1,100956
500706,PAYMENT,2022-08-06 19:13:14,Synthetic feedback message 707; no real customer data.,2,1,100957
500707,CLAIM,2022-09-10 07:04:00,Synthetic feedback message 708; no real customer data.,3,1,100958
500708,APPLICATION,2023-02-03 06:58:57,Synthetic feedback message 709; no real customer data.,4,0,100959
500709,PORTAL,2025-05-14 08:51:35,Synthetic feedback message 710; no real customer data.,5,1,100960
500710,SERVICE,2024-08-26 12:55:56,Synthetic feedback message 711; no real customer data.,1,1,100961
500711,PAYMENT,2024-08-17 16:20:11,Synthetic feedback message 712; no real customer data.,2,1,100962
500712,CLAIM,2023-07-15 07:33:29,Synthetic feedback message 713; no real customer data.,3,0,100963
500713,APPLICATION,2023-05-09 04:04:09,Synthetic feedback message 714; no real customer data.,4,1,100964
500714,PORTAL,2021-10-06 02:39:29,Synthetic feedback message 715; no real customer data.,5,1,100965
500715,SERVICE,2022-07-30 08:28:35,Synthetic feedback message 716; no real customer data.,1,1,100966
500716,PAYMENT,2021-10-15 02:59:48,Synthetic feedback message 717; no real customer data.,2,0,100967
500717,CLAIM,2026-01-28 11:30:17,Synthetic feedback message 718; no real customer data.,3,1,100968
500718,APPLICATION,2023-11-02 15:27:47,Synthetic feedback message 719; no real customer data.,4,1,100969
500719,PORTAL,2026-04-18 11:22:38,Synthetic feedback message 720; no real customer data.,5,1,100970
500720,SERVICE,2024-10-27 07:19:37,Synthetic feedback message 721; no real customer data.,1,0,100971
500721,PAYMENT,2026-02-20 12:43:59,Synthetic feedback message 722; no real customer data.,2,1,100972
500722,CLAIM,2023-05-23 19:54:43,Synthetic feedback message 723; no real customer data.,3,1,100973
500723,APPLICATION,2025-05-02 01:26:28,Synthetic feedback message 724; no real customer data.,4,1,100974
500724,PORTAL,2025-04-18 09:46:54,Synthetic feedback message 725; no real customer data.,5,0,100975
500725,SERVICE,2026-02-06 16:22:54,Synthetic feedback message 726; no real customer data.,1,1,100976
500726,PAYMENT,2023-03-18 20:46:55,Synthetic feedback message 727; no real customer data.,2,1,100977
500727,CLAIM,2025-05-18 02:51:03,Synthetic feedback message 728; no real customer data.,3,1,100978
500728,APPLICATION,2026-08-10 00:08:17,Synthetic feedback message 729; no real customer data.,4,0,100979
500729,PORTAL,2026-03-27 07:16:55,Synthetic feedback message 730; no real customer data.,5,1,100980
500730,SERVICE,2026-01-26 18:22:50,Synthetic feedback message 731; no real customer data.,1,1,100981
500731,PAYMENT,2025-05-27 20:15:28,Synthetic feedback message 732; no real customer data.,2,1,100982
500732,CLAIM,2022-04-05 23:47:53,Synthetic feedback message 733; no real customer data.,3,0,100983
500733,APPLICATION,2024-04-12 13:03:24,Synthetic feedback message 734; no real customer data.,4,1,100984
500734,PORTAL,2023-01-17 05:00:49,Synthetic feedback message 735; no real customer data.,5,1,100985
500735,SERVICE,2025-06-20 18:25:24,Synthetic feedback message 736; no real customer data.,1,1,100986
500736,PAYMENT,2026-08-08 11:10:41,Synthetic feedback message 737; no real customer data.,2,0,100987
500737,CLAIM,2022-06-27 11:32:17,Synthetic feedback message 738; no real customer data.,3,1,100988
500738,APPLICATION,2023-08-15 18:01:30,Synthetic feedback message 739; no real customer data.,4,1,100989
500739,PORTAL,2022-10-13 01:44:13,Synthetic feedback message 740; no real customer data.,5,1,100990
500740,SERVICE,2023-12-24 22:34:51,Synthetic feedback message 741; no real customer data.,1,0,100991
500741,PAYMENT,2023-08-21 10:23:06,Synthetic feedback message 742; no real customer data.,2,1,100992
500742,CLAIM,2025-01-15 20:27:26,Synthetic feedback message 743; no real customer data.,3,1,100993
500743,APPLICATION,2022-03-02 00:47:18,Synthetic feedback message 744; no real customer data.,4,1,100994
500744,PORTAL,2023-08-22 01:40:35,Synthetic feedback message 745; no real customer data.,5,0,100995
500745,SERVICE,2025-11-17 21:22:09,Synthetic feedback message 746; no real customer data.,1,1,100996
500746,PAYMENT,2026-03-12 01:26:17,Synthetic feedback message 747; no real customer data.,2,1,100997
500747,CLAIM,2026-07-05 12:49:36,Synthetic feedback message 748; no real customer data.,3,1,100998
500748,APPLICATION,2022-08-30 20:20:50,Synthetic feedback message 749; no real customer data.,4,0,100999
500749,PORTAL,2024-07-28 18:27:14,Synthetic feedback message 750; no real customer data.,5,1,101000
