id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
302525,12417.51,2022-02-03 04:32:32,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,12417.51,002525,2022-02-04 04:32:32,synthetic-generator,202525,100527
302526,5493.69,2022-03-05 22:43:46,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,5493.69,002526,2022-03-08 22:43:46,synthetic-generator,202526,100528
302527,8528.59,2022-04-09 02:27:35,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,8528.59,002527,2022-04-09 02:27:35,synthetic-generator,202527,100529
302528,10025.41,2022-05-10 19:27:53,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,10025.41,002528,2022-05-13 19:27:53,synthetic-generator,202528,100530
302529,34776.74,2022-06-19 04:11:33,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,34776.74,002529,2022-06-21 04:11:33,synthetic-generator,202529,100531
302530,28884.05,2022-07-28 01:39:18,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2022-07,11,,VERIFIED,28884.05,002530,2022-07-30 01:39:18,synthetic-generator,202530,100532
302531,43784.16,2022-08-16 06:28:56,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,PENDING,43784.16,002531,2022-08-19 06:28:56,,202531,100533
302532,10659.78,2022-09-17 06:49:11,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2022-09,1,,VERIFIED,10659.78,002532,2022-09-18 06:49:11,synthetic-generator,202532,100534
302533,9557.66,2022-10-10 01:12:56,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,9557.66,002533,2022-10-12 01:12:56,synthetic-generator,202533,100535
302534,39480.63,2022-11-17 16:18:20,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,39480.63,002534,2022-11-17 16:18:20,synthetic-generator,202534,100536
302535,28282.10,2022-12-15 05:02:05,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-12,4,,REJECTED,28282.10,002535,2022-12-16 05:02:05,,202535,100537
302536,3800.14,2023-01-23 15:39:27,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,3800.14,002536,2023-01-24 15:39:27,synthetic-generator,202536,100538
302537,41224.68,2023-02-25 01:25:14,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,41224.68,002537,2023-02-25 01:25:14,synthetic-generator,202537,100539
302538,7224.70,2023-03-01 08:20:28,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-03,7,,REJECTED,7224.70,002538,2023-03-01 08:20:28,,202538,100540
302539,12977.55,2023-04-03 12:38:05,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,12977.55,002539,2023-04-03 12:38:05,synthetic-generator,202539,100541
302540,11288.96,2023-05-10 02:12:17,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,11288.96,002540,2023-05-10 02:12:17,synthetic-generator,202540,100542
302541,17699.34,2023-06-07 05:55:24,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,17699.34,002541,2023-06-08 05:55:24,synthetic-generator,202541,100543
302542,12509.60,2023-07-02 21:38:44,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,12509.60,002542,2023-07-05 21:38:44,synthetic-generator,202542,100544
302543,50327.41,2023-08-21 08:37:08,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,50327.41,002543,2023-08-22 08:37:08,synthetic-generator,202543,100545
302544,1915.22,2023-09-16 10:21:58,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,1915.22,002544,2023-09-19 10:21:58,synthetic-generator,202544,100546
302545,11769.26,2023-10-12 20:17:08,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,11769.26,002545,2023-10-13 20:17:08,synthetic-generator,202545,100547
302546,19691.08,2023-11-28 14:38:52,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,19691.08,002546,2023-12-01 14:38:52,synthetic-generator,202546,100548
302547,22167.53,2023-12-24 11:06:15,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,22167.53,002547,2023-12-26 11:06:15,synthetic-generator,202547,100549
302548,21404.35,2024-01-16 00:23:58,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,PENDING,21404.35,002548,2024-01-18 00:23:58,,202548,100550
302549,6488.16,2024-02-10 07:04:52,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,REJECTED,6488.16,002549,2024-02-11 07:04:52,,202549,100551
302550,23840.18,2024-03-06 13:14:26,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,23840.18,002550,2024-03-06 13:14:26,synthetic-generator,202550,100552
302551,10926.94,2024-04-06 08:05:48,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-04,8,,VERIFIED,10926.94,002551,2024-04-09 08:05:48,synthetic-generator,202551,100553
302552,17206.35,2024-05-07 15:39:25,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,17206.35,002552,2024-05-07 15:39:25,synthetic-generator,202552,100554
302553,15473.81,2024-06-16 23:20:49,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,15473.81,002553,2024-06-16 23:20:49,synthetic-generator,202553,100555
302554,43340.53,2024-07-02 08:07:52,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,43340.53,002554,2024-07-02 08:07:52,synthetic-generator,202554,100556
302555,25412.38,2024-08-15 11:58:01,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,25412.38,002555,2024-08-18 11:58:01,synthetic-generator,202555,100557
302556,6063.07,2024-09-08 12:49:16,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,6063.07,002556,2024-09-11 12:49:16,synthetic-generator,202556,100558
302557,12691.67,2024-10-08 14:41:55,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-10,2,,VERIFIED,12691.67,002557,2024-10-10 14:41:55,synthetic-generator,202557,100559
302558,39438.75,2024-11-15 03:25:43,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,PENDING,39438.75,002558,2024-11-16 03:25:43,,202558,100560
302559,43807.05,2024-12-12 02:44:29,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-12,4,,VERIFIED,43807.05,002559,2024-12-13 02:44:29,synthetic-generator,202559,100561
302560,4975.97,2025-01-26 23:26:17,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,4975.97,002560,2025-01-28 23:26:17,synthetic-generator,202560,100562
302561,12905.16,2025-02-11 02:54:10,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,12905.16,002561,2025-02-11 02:54:10,synthetic-generator,202561,100563
302562,13344.29,2025-03-08 13:32:37,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,REJECTED,13344.29,002562,2025-03-11 13:32:37,,202562,100564
302563,24473.15,2025-04-02 10:35:57,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,24473.15,002563,2025-04-04 10:35:57,synthetic-generator,202563,100565
302564,17139.04,2025-05-29 10:57:23,Synthetic payment record,KBZ_PAY,RENEWAL,2025-05,9,,PENDING,17139.04,002564,2025-06-01 10:57:23,,202564,100566
302565,12939.56,2025-06-24 22:04:29,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,12939.56,002565,2025-06-24 22:04:29,synthetic-generator,202565,100567
302566,19666.55,2025-07-07 11:23:56,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,VERIFIED,19666.55,002566,2025-07-10 11:23:56,synthetic-generator,202566,100568
302567,54289.46,2025-08-05 15:51:42,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,54289.46,002567,2025-08-05 15:51:42,synthetic-generator,202567,100569
302568,7191.89,2025-09-17 16:16:06,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,7191.89,002568,2025-09-20 16:16:06,synthetic-generator,202568,100570
302569,14101.79,2025-10-18 02:26:14,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,14101.79,002569,2025-10-21 02:26:14,synthetic-generator,202569,100571
302570,25930.99,2025-11-09 08:14:20,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,25930.99,002570,2025-11-12 08:14:20,synthetic-generator,202570,100572
302571,38512.11,2025-12-18 18:46:03,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,38512.11,002571,2025-12-21 18:46:03,synthetic-generator,202571,100573
302572,11906.73,2026-01-17 20:13:58,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,PENDING,11906.73,002572,2026-01-20 20:13:58,,202572,100574
302573,29560.70,2026-02-17 06:35:01,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,29560.70,002573,2026-02-19 06:35:01,synthetic-generator,202573,100575
302574,18874.01,2026-03-04 04:36:39,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,PENDING,18874.01,002574,2026-03-04 04:36:39,,202574,100576
302575,24061.70,2026-04-28 14:21:07,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-04,8,,VERIFIED,24061.70,002575,2026-04-30 14:21:07,synthetic-generator,202575,100577
302576,22281.29,2026-05-01 03:21:24,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,22281.29,002576,2026-05-02 03:21:24,synthetic-generator,202576,100578
302577,14644.21,2026-06-12 12:36:23,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,PENDING,14644.21,002577,2026-06-13 12:36:23,,202577,100579
302578,10626.50,2026-07-08 01:54:15,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,10626.50,002578,2026-07-08 01:54:15,synthetic-generator,202578,100580
302579,22300.20,2026-08-03 10:22:04,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,22300.20,002579,2026-08-04 10:22:04,synthetic-generator,202579,100581
302580,1506.45,2021-09-26 09:01:43,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,1506.45,002580,2021-09-27 09:01:43,synthetic-generator,202580,100582
302581,1944.84,2021-10-29 03:50:40,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,1944.84,002581,2021-10-29 03:50:40,synthetic-generator,202581,100583
302582,7491.55,2021-11-10 18:45:34,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,7491.55,002582,2021-11-11 18:45:34,synthetic-generator,202582,100584
302583,29028.93,2021-12-13 19:41:20,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,29028.93,002583,2021-12-16 19:41:20,synthetic-generator,202583,100585
302584,5274.33,2022-01-15 16:42:43,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,PENDING,5274.33,002584,2022-01-16 16:42:43,,202584,100586
302585,15751.86,2022-02-13 03:37:09,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,PENDING,15751.86,002585,2022-02-13 03:37:09,,202585,100587
302586,26203.24,2022-03-18 01:58:07,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,26203.24,002586,2022-03-21 01:58:07,synthetic-generator,202586,100588
302587,15636.02,2022-04-14 06:25:04,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,15636.02,002587,2022-04-16 06:25:04,synthetic-generator,202587,100589
302588,10326.80,2022-05-20 10:42:24,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,10326.80,002588,2022-05-22 10:42:24,synthetic-generator,202588,100590
302589,19450.72,2022-06-05 14:13:45,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,PENDING,19450.72,002589,2022-06-05 14:13:45,,202589,100591
302590,18015.46,2022-07-06 20:36:15,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2022-07,11,,VERIFIED,18015.46,002590,2022-07-08 20:36:15,synthetic-generator,202590,100592
302591,45908.72,2022-08-27 00:04:46,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,45908.72,002591,2022-08-30 00:04:46,synthetic-generator,202591,100593
302592,4673.92,2022-09-17 02:54:08,Synthetic payment record,KBZ_PAY,RENEWAL,2022-09,1,,VERIFIED,4673.92,002592,2022-09-20 02:54:08,synthetic-generator,202592,100594
302593,13824.03,2022-10-24 10:34:29,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,PENDING,13824.03,002593,2022-10-26 10:34:29,,202593,100595
302594,3504.10,2022-11-30 18:10:23,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,3504.10,002594,2022-11-30 18:10:23,synthetic-generator,202594,100596
302595,40074.26,2022-12-23 21:43:56,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,40074.26,002595,2022-12-23 21:43:56,synthetic-generator,202595,100597
302596,13068.62,2023-01-21 19:06:20,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,PENDING,13068.62,002596,2023-01-21 19:06:20,,202596,100598
302597,30958.71,2023-02-13 02:12:54,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,PENDING,30958.71,002597,2023-02-15 02:12:54,,202597,100599
302598,4694.68,2023-03-06 19:18:21,Synthetic payment record,AYA_PAY,RENEWAL,2023-03,7,,PENDING,4694.68,002598,2023-03-09 19:18:21,,202598,100600
302599,4338.73,2023-04-05 05:23:44,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,4338.73,002599,2023-04-07 05:23:44,synthetic-generator,202599,100601
302600,18177.11,2023-05-27 09:33:43,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,18177.11,002600,2023-05-30 09:33:43,synthetic-generator,202600,100602
302601,18814.61,2023-06-23 05:05:29,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,REJECTED,18814.61,002601,2023-06-23 05:05:29,,202601,100603
302602,27288.12,2023-07-29 22:06:23,Synthetic payment record,AYA_PAY,RENEWAL,2023-07,11,,PENDING,27288.12,002602,2023-07-30 22:06:23,,202602,100604
302603,52869.51,2023-08-26 09:15:26,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,52869.51,002603,2023-08-27 09:15:26,synthetic-generator,202603,100605
302604,10750.38,2023-09-05 19:57:51,Synthetic payment record,KBZ_PAY,RENEWAL,2023-09,1,,VERIFIED,10750.38,002604,2023-09-06 19:57:51,synthetic-generator,202604,100606
302605,20431.17,2023-10-23 04:41:37,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,20431.17,002605,2023-10-25 04:41:37,synthetic-generator,202605,100607
302606,5957.08,2023-11-20 04:03:05,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,5957.08,002606,2023-11-23 04:03:05,synthetic-generator,202606,100608
302607,39505.29,2023-12-16 04:18:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,39505.29,002607,2023-12-19 04:18:51,synthetic-generator,202607,100609
302608,20824.75,2024-01-15 01:46:49,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,20824.75,002608,2024-01-16 01:46:49,synthetic-generator,202608,100610
302609,21277.00,2024-02-01 04:15:31,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,VERIFIED,21277.00,002609,2024-02-02 04:15:31,synthetic-generator,202609,100611
302610,7629.26,2024-03-05 16:49:08,Synthetic payment record,AYA_PAY,RENEWAL,2024-03,7,,VERIFIED,7629.26,002610,2024-03-06 16:49:08,synthetic-generator,202610,100612
302611,57261.37,2024-04-28 20:51:20,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,57261.37,002611,2024-05-01 20:51:20,synthetic-generator,202611,100613
302612,11969.54,2024-05-16 06:04:12,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,11969.54,002612,2024-05-19 06:04:12,synthetic-generator,202612,100614
302613,19999.93,2024-06-22 18:05:18,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,19999.93,002613,2024-06-23 18:05:18,synthetic-generator,202613,100615
302614,50650.63,2024-07-17 09:16:48,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,50650.63,002614,2024-07-20 09:16:48,synthetic-generator,202614,100616
302615,61082.68,2024-08-20 19:45:24,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,61082.68,002615,2024-08-23 19:45:24,synthetic-generator,202615,100617
302616,11509.06,2024-09-19 14:25:10,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,11509.06,002616,2024-09-22 14:25:10,synthetic-generator,202616,100618
302617,20481.20,2024-10-17 00:49:17,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,20481.20,002617,2024-10-19 00:49:17,synthetic-generator,202617,100619
302618,10733.87,2024-11-30 08:19:05,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,REJECTED,10733.87,002618,2024-12-01 08:19:05,,202618,100620
302619,9859.79,2024-12-03 22:44:09,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,9859.79,002619,2024-12-04 22:44:09,synthetic-generator,202619,100621
302620,27970.90,2025-01-31 19:35:09,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,27970.90,002620,2025-02-01 19:35:09,synthetic-generator,202620,100622
302621,32278.22,2025-02-28 18:45:05,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,PENDING,32278.22,002621,2025-02-28 18:45:05,,202621,100623
302622,11108.79,2025-03-19 14:24:01,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,11108.79,002622,2025-03-22 14:24:01,synthetic-generator,202622,100624
302623,13753.51,2025-04-02 21:13:38,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,PENDING,13753.51,002623,2025-04-03 21:13:38,,202623,100625
302624,13111.24,2025-05-25 12:53:19,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,13111.24,002624,2025-05-26 12:53:19,synthetic-generator,202624,100626
302625,34499.03,2025-06-11 12:20:30,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2025-06,10,,VERIFIED,34499.03,002625,2025-06-12 12:20:30,synthetic-generator,202625,100627
302626,11261.04,2025-07-07 06:17:38,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,11261.04,002626,2025-07-09 06:17:38,synthetic-generator,202626,100628
302627,65698.09,2025-08-28 20:55:55,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,65698.09,002627,2025-08-29 20:55:55,synthetic-generator,202627,100629
302628,6850.81,2025-09-25 08:19:04,Synthetic payment record,KBZ_PAY,RENEWAL,2025-09,1,,VERIFIED,6850.81,002628,2025-09-27 08:19:04,synthetic-generator,202628,100630
302629,17412.44,2025-10-07 09:22:37,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,17412.44,002629,2025-10-07 09:22:37,synthetic-generator,202629,100631
302630,25923.11,2025-11-10 02:27:15,Synthetic payment record,AYA_PAY,RENEWAL,2025-11,3,,VERIFIED,25923.11,002630,2025-11-12 02:27:15,synthetic-generator,202630,100632
302631,19860.64,2025-12-24 02:32:24,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,19860.64,002631,2025-12-26 02:32:24,synthetic-generator,202631,100633
302632,8440.92,2026-01-20 19:56:28,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,8440.92,002632,2026-01-22 19:56:28,synthetic-generator,202632,100634
302633,15975.88,2026-02-05 03:49:37,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,15975.88,002633,2026-02-06 03:49:37,synthetic-generator,202633,100635
302634,37423.22,2026-03-05 22:35:16,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,37423.22,002634,2026-03-06 22:35:16,synthetic-generator,202634,100636
302635,60887.76,2026-04-23 02:36:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,60887.76,002635,2026-04-23 02:36:45,synthetic-generator,202635,100637
302636,2736.19,2026-05-30 19:32:29,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,2736.19,002636,2026-05-30 19:32:29,synthetic-generator,202636,100638
302637,17858.53,2026-06-10 19:52:44,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,17858.53,002637,2026-06-13 19:52:44,synthetic-generator,202637,100639
302638,24841.72,2026-07-30 05:34:27,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,24841.72,002638,2026-08-02 05:34:27,synthetic-generator,202638,100640
302639,56462.51,2026-08-24 10:53:48,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,56462.51,002639,2026-08-26 10:53:48,synthetic-generator,202639,100641
302640,7723.48,2021-09-10 14:44:23,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,7723.48,002640,2021-09-10 14:44:23,synthetic-generator,202640,100642
302641,16573.36,2021-10-16 12:08:38,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2021-10,2,,VERIFIED,16573.36,002641,2021-10-18 12:08:38,synthetic-generator,202641,100643
302642,4814.89,2021-11-15 20:10:35,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,4814.89,002642,2021-11-17 20:10:35,synthetic-generator,202642,100644
302643,6222.63,2021-12-25 10:50:44,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,6222.63,002643,2021-12-28 10:50:44,synthetic-generator,202643,100645
302644,17676.39,2022-01-18 17:59:09,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,17676.39,002644,2022-01-20 17:59:09,synthetic-generator,202644,100646
302645,21813.22,2022-02-18 11:23:43,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,21813.22,002645,2022-02-18 11:23:43,synthetic-generator,202645,100647
302646,14003.89,2022-03-31 14:41:35,Synthetic payment record,AYA_PAY,RENEWAL,2022-03,7,,VERIFIED,14003.89,002646,2022-04-03 14:41:35,synthetic-generator,202646,100648
302647,19244.90,2022-04-03 13:35:35,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,19244.90,002647,2022-04-06 13:35:35,synthetic-generator,202647,100649
302648,7172.12,2022-05-24 12:01:41,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,PENDING,7172.12,002648,2022-05-24 12:01:41,,202648,100650
302649,9010.17,2022-06-10 01:03:34,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,9010.17,002649,2022-06-10 01:03:34,synthetic-generator,202649,100651
302650,8185.47,2022-07-07 06:16:06,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,8185.47,002650,2022-07-07 06:16:06,synthetic-generator,202650,100652
302651,39704.24,2022-08-08 22:41:39,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,REJECTED,39704.24,002651,2022-08-10 22:41:39,,202651,100653
302652,11699.60,2022-09-28 06:08:17,Synthetic payment record,KBZ_PAY,RENEWAL,2022-09,1,,VERIFIED,11699.60,002652,2022-10-01 06:08:17,synthetic-generator,202652,100654
302653,25093.92,2022-10-28 09:11:57,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,VERIFIED,25093.92,002653,2022-10-28 09:11:57,synthetic-generator,202653,100655
302654,4713.78,2022-11-09 17:12:36,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,4713.78,002654,2022-11-09 17:12:36,synthetic-generator,202654,100656
302655,15536.66,2022-12-27 23:30:59,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-12,4,,VERIFIED,15536.66,002655,2022-12-28 23:30:59,synthetic-generator,202655,100657
302656,16260.13,2023-01-07 06:38:05,Synthetic payment record,KBZ_PAY,RENEWAL,2023-01,5,,VERIFIED,16260.13,002656,2023-01-08 06:38:05,synthetic-generator,202656,100658
302657,3620.16,2023-02-26 17:44:51,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,3620.16,002657,2023-02-26 17:44:51,synthetic-generator,202657,100659
302658,15982.21,2023-03-31 21:08:11,Synthetic payment record,AYA_PAY,RENEWAL,2023-03,7,,VERIFIED,15982.21,002658,2023-04-01 21:08:11,synthetic-generator,202658,100660
302659,43896.10,2023-04-24 19:05:57,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,PENDING,43896.10,002659,2023-04-27 19:05:57,,202659,100661
302660,3111.79,2023-05-10 02:54:44,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,3111.79,002660,2023-05-11 02:54:44,synthetic-generator,202660,100662
302661,26521.56,2023-06-27 05:03:05,Synthetic payment record,WAVE_PAY,RENEWAL,2023-06,10,,VERIFIED,26521.56,002661,2023-06-28 05:03:05,synthetic-generator,202661,100663
302662,27806.05,2023-07-01 14:46:43,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,27806.05,002662,2023-07-03 14:46:43,synthetic-generator,202662,100664
302663,10923.98,2023-08-17 21:58:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,10923.98,002663,2023-08-18 21:58:51,synthetic-generator,202663,100665
302664,1665.72,2023-09-25 22:12:44,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,1665.72,002664,2023-09-26 22:12:44,synthetic-generator,202664,100666
302665,5252.04,2023-10-17 14:49:55,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,5252.04,002665,2023-10-17 14:49:55,synthetic-generator,202665,100667
302666,8147.38,2023-11-29 21:53:03,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,8147.38,002666,2023-12-01 21:53:03,synthetic-generator,202666,100668
302667,57221.00,2023-12-19 05:03:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,57221.00,002667,2023-12-22 05:03:31,synthetic-generator,202667,100669
302668,15256.16,2024-01-12 20:00:52,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,15256.16,002668,2024-01-13 20:00:52,synthetic-generator,202668,100670
302669,19746.52,2024-02-09 18:21:33,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,19746.52,002669,2024-02-10 18:21:33,synthetic-generator,202669,100671
302670,28146.22,2024-03-20 21:27:15,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,28146.22,002670,2024-03-22 21:27:15,synthetic-generator,202670,100672
