id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
202563,,,,Synthetic agent verification,,2024-11-20 11:00:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",14937847.54,2024-11-18 11:00:19,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18672.31,,LOW,VERIFIED,2024-11-28 11:00:19,100164,102864,9120
202564,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",3639180.85,2024-02-27 10:26:39,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5307.14,,MEDIUM,CANCELLED,2024-03-05 10:26:39,100165,102865,9121
202565,,,,Synthetic agent verification,,2023-01-23 04:39:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14791977.61,2023-01-21 04:39:58,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24653.30,,LOW,VERIFIED,2023-01-23 04:39:58,100166,102866,9122
202566,Synthetic admin review completed,,2025-02-20 00:41:48,Synthetic agent verification,,2025-02-18 00:41:48,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",23567494.56,2025-02-16 00:41:48,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202566,44189.05,,HIGH,APPROVED,2025-02-25 00:41:48,100167,102867,9123
202567,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",2677241.69,2024-08-09 04:15:57,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5577.59,,LOW,REJECTED,2024-08-21 04:15:57,100168,102868,9124
202568,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2487602.03,2022-08-05 00:08:10,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2591.25,,LOW,PENDING,2022-08-10 00:08:10,100169,102869,9101
202569,,,,Synthetic agent verification,,2023-06-04 01:11:29,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",8641803.05,2023-06-02 01:11:29,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10802.25,,LOW,VERIFIED,2023-06-04 01:11:29,100170,102870,9102
202570,Synthetic admin review completed,,2024-11-24 21:09:14,Synthetic agent verification,,2024-11-22 21:09:14,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",20340660.34,2024-11-20 21:09:14,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202570,29663.46,,MEDIUM,APPROVED,2024-12-01 21:09:14,100171,102871,9103
202571,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",32052653.52,2022-04-30 08:01:52,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,53421.09,,MEDIUM,PENDING,2022-05-01 08:01:52,100172,102872,9104
202572,Synthetic admin review completed,,2024-01-14 14:04:10,Synthetic agent verification,,2024-01-12 14:04:10,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",12405817.22,2024-01-10 14:04:10,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202572,23260.91,,HIGH,APPROVED,2024-01-12 14:04:10,100173,102873,9105
202573,Synthetic admin review completed,,2021-11-08 10:50:49,Synthetic agent verification,,2021-11-06 10:50:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",9026757.40,2021-11-04 10:50:49,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202573,18805.74,,LOW,APPROVED,2021-11-16 10:50:49,100174,102874,9106
202574,Synthetic admin review completed,,2025-01-29 01:32:58,Synthetic agent verification,,2025-01-27 01:32:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",18909669.76,2025-01-25 01:32:58,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202574,19697.57,,MEDIUM,APPROVED,2025-01-26 01:32:58,100175,102875,9107
202575,Synthetic admin review completed,,2022-08-31 13:09:30,Synthetic agent verification,,2022-08-29 13:09:30,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",17653742.15,2022-08-27 13:09:30,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202575,22067.18,,MEDIUM,APPROVED,2022-09-02 13:09:30,100176,102876,9108
202576,Synthetic admin review completed,,2022-05-19 14:16:13,Synthetic agent verification,,2022-05-17 14:16:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",5211027.20,2022-05-15 14:16:13,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202576,7599.41,,LOW,APPROVED,2022-05-22 14:16:13,100177,102877,9109
202577,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",17593108.54,2023-06-10 11:39:39,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,29321.85,,MEDIUM,PENDING,2023-06-12 11:39:39,100178,102878,9110
202578,Synthetic admin review completed,,2024-02-11 14:35:11,Synthetic agent verification,,2024-02-09 14:35:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",9445378.06,2024-02-07 14:35:11,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202578,17710.08,,LOW,APPROVED,2024-02-18 14:35:11,100179,102879,9111
202579,Synthetic admin review completed,,2021-09-12 02:02:38,Synthetic agent verification,,2021-09-10 02:02:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",13009829.39,2021-09-08 02:02:38,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202579,27103.81,,MEDIUM,APPROVED,2021-09-19 02:02:38,100180,102880,9112
202580,Synthetic admin review completed,,2022-09-11 07:05:15,Synthetic agent verification,,2022-09-09 07:05:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9265035.36,2022-09-07 07:05:15,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202580,9651.08,,LOW,APPROVED,2022-09-11 07:05:15,100181,102881,9113
202581,Synthetic admin review completed,,2026-06-08 21:47:57,Synthetic agent verification,,2026-06-06 21:47:57,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4809228.00,2026-06-04 21:47:57,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202581,6011.53,,MEDIUM,APPROVED,2026-06-06 21:47:57,100182,102882,9114
202582,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",19343539.09,2026-03-07 10:51:38,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28209.33,,LOW,REJECTED,2026-03-10 10:51:38,100183,102883,9115
202583,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",18262975.95,2023-11-12 16:54:39,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,30438.29,,HIGH,PENDING,2023-11-13 16:54:39,100184,102884,9116
202584,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",6911866.77,2026-07-14 21:55:12,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12959.75,,LOW,REJECTED,2026-07-22 21:55:12,100185,102885,9117
202585,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",16099048.20,2025-12-14 16:35:07,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,33539.68,,LOW,PENDING,2025-12-19 16:35:07,100186,102886,9118
202586,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",9996318.11,2022-09-14 13:31:13,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10412.83,2022-09-21 13:31:13,MEDIUM,REVISION_REQUESTED,2022-09-23 13:31:13,100187,102887,9119
202587,Synthetic admin review completed,,2023-05-01 15:02:11,Synthetic agent verification,,2023-04-29 15:02:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",31698369.41,2023-04-27 15:02:11,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202587,39622.96,,LOW,APPROVED,2023-05-01 15:02:11,100188,102888,9120
202588,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",8426921.41,2024-05-22 18:04:00,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12289.26,,MEDIUM,PENDING,2024-05-28 18:04:00,100189,102889,9121
202589,Synthetic admin review completed,,2024-07-09 11:39:47,Synthetic agent verification,,2024-07-07 11:39:47,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",5847445.47,2024-07-05 11:39:47,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202589,9745.74,,MEDIUM,APPROVED,2024-07-08 11:39:47,100190,102890,9122
202590,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",21788875.55,2023-03-22 07:43:20,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,40854.14,,LOW,CANCELLED,2023-04-02 07:43:20,100191,102891,9123
202591,Synthetic admin review completed,,2021-11-29 22:14:42,Synthetic agent verification,,2021-11-27 22:14:42,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",7663981.08,2021-11-25 22:14:42,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202591,15966.63,,MEDIUM,APPROVED,2021-12-06 22:14:42,100192,102892,9124
202592,Synthetic admin review completed,,2024-02-14 04:41:38,Synthetic agent verification,,2024-02-12 04:41:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2055688.69,2024-02-10 04:41:38,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202592,2141.34,,LOW,APPROVED,2024-02-11 04:41:38,100193,102893,9101
202593,Synthetic admin review completed,,2022-10-11 12:27:24,Synthetic agent verification,,2022-10-09 12:27:24,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",8709916.50,2022-10-07 12:27:24,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202593,10887.40,,LOW,APPROVED,2022-10-17 12:27:24,100194,102894,9102
202594,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",20663859.50,2022-05-28 03:42:29,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,30134.80,,MEDIUM,REJECTED,2022-06-05 03:42:29,100195,102895,9103
202595,,,,Synthetic agent verification,,2024-06-04 01:23:32,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",13486748.26,2024-06-02 01:23:32,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22477.91,,LOW,VERIFIED,2024-06-06 01:23:32,100196,102896,9104
202596,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9689476.27,2023-09-17 07:15:14,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18167.77,,MEDIUM,PENDING,2023-09-29 07:15:14,100197,102897,9105
202597,Synthetic admin review completed,,2023-11-30 04:53:15,Synthetic agent verification,,2023-11-28 04:53:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",1562745.98,2023-11-26 04:53:15,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202597,3255.72,,MEDIUM,APPROVED,2023-11-28 04:53:15,100198,102898,9106
202598,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",17543593.11,2022-07-07 05:50:59,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18274.58,2022-07-14 05:50:59,LOW,REVISION_REQUESTED,2022-07-15 05:50:59,100199,102899,9107
202599,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",5665096.09,2024-01-21 15:51:26,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7081.37,,MEDIUM,REJECTED,2024-01-30 15:51:26,100200,102900,9108
202600,Synthetic admin review completed,,2021-12-27 00:18:24,Synthetic agent verification,,2021-12-25 00:18:24,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",10129785.14,2021-12-23 00:18:24,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202600,14772.60,,MEDIUM,APPROVED,2022-01-04 00:18:24,100201,102901,9109
202601,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14390855.42,2026-03-23 16:36:36,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23984.76,2026-03-30 16:36:36,LOW,REVISION_REQUESTED,2026-03-26 16:36:36,100202,102902,9110
202602,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",3249387.92,2022-03-16 19:15:19,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6092.60,,LOW,CANCELLED,2022-03-27 19:15:19,100203,102903,9111
202603,Synthetic admin review completed,,2021-10-31 08:17:42,Synthetic agent verification,,2021-10-29 08:17:42,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",2679750.74,2021-10-27 08:17:42,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202603,5582.81,,LOW,APPROVED,2021-10-31 08:17:42,100204,102904,9112
202604,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",11222731.61,2022-10-27 01:40:57,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11690.35,,MEDIUM,REJECTED,2022-10-29 01:40:57,100205,102905,9113
202605,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4243873.14,2021-09-22 21:47:53,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5304.84,,LOW,REJECTED,2021-09-23 21:47:53,100206,102906,9114
202606,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",22473302.78,2024-06-22 13:31:18,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,32773.57,,MEDIUM,CANCELLED,2024-06-23 13:31:18,100207,102907,9115
202607,,,,Synthetic agent verification,,2025-03-26 15:49:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",21131380.47,2025-03-24 15:49:58,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35218.97,,LOW,VERIFIED,2025-04-05 15:49:58,100208,102908,9116
202608,,,,Synthetic agent verification,,2026-01-18 01:44:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",5097066.42,2026-01-16 01:44:35,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9557.00,,LOW,VERIFIED,2026-01-22 01:44:35,100209,102909,9117
202609,,,,Synthetic agent verification,,2026-03-17 21:55:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",3895507.85,2026-03-15 21:55:08,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8115.64,,LOW,VERIFIED,2026-03-16 21:55:08,100210,102910,9118
202610,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",20216071.40,2023-03-07 12:13:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,21058.41,,HIGH,CANCELLED,2023-03-18 12:13:21,100211,102911,9119
202611,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",26142132.95,2023-11-09 13:42:09,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,32677.67,,LOW,REJECTED,2023-11-14 13:42:09,100212,102912,9120
202612,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",2029113.06,2025-08-12 13:16:36,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2959.12,,LOW,REJECTED,2025-08-17 13:16:36,100213,102913,9121
202613,,,,Synthetic agent verification,,2024-10-05 07:58:12,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15967715.35,2024-10-03 07:58:12,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,26612.86,,LOW,VERIFIED,2024-10-04 07:58:12,100214,102914,9122
202614,,,,Synthetic agent verification,,2024-01-17 03:28:03,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",2739681.17,2024-01-15 03:28:03,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5136.90,,MEDIUM,VERIFIED,2024-01-21 03:28:03,100215,102915,9123
202615,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",30352033.18,2022-03-24 14:01:57,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,63233.40,,LOW,REJECTED,2022-04-02 14:01:57,100216,102916,9124
202616,Synthetic admin review completed,,2024-09-01 22:33:59,Synthetic agent verification,,2024-08-30 22:33:59,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",4692759.84,2024-08-28 22:33:59,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202616,4888.29,,LOW,APPROVED,2024-09-08 22:33:59,100217,102917,9101
202617,,,,Synthetic agent verification,,2025-10-21 08:25:16,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",7140055.96,2025-10-19 08:25:16,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8925.07,,LOW,VERIFIED,2025-10-27 08:25:16,100218,102918,9102
202618,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",15032866.34,2022-06-03 06:00:54,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,21922.93,,MEDIUM,PENDING,2022-06-09 06:00:54,100219,102919,9103
202619,,,,Synthetic agent verification,,2025-05-30 19:34:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",27939244.30,2025-05-28 19:34:13,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,46565.41,,HIGH,VERIFIED,2025-06-06 19:34:13,100220,102920,9104
202620,Synthetic admin review completed,,2025-02-06 10:42:27,Synthetic agent verification,,2025-02-04 10:42:27,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",6569188.00,2025-02-02 10:42:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202620,12317.23,,LOW,APPROVED,2025-02-11 10:42:27,100221,102921,9105
202621,Synthetic admin review completed,,2022-12-14 19:08:13,Synthetic agent verification,,2022-12-12 19:08:13,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",3972401.56,2022-12-10 19:08:13,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202621,8275.84,,LOW,APPROVED,2022-12-12 19:08:13,100222,102922,9106
202622,,,,Synthetic agent verification,,2025-05-09 01:30:20,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",2795810.22,2025-05-07 01:30:20,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2912.30,,MEDIUM,VERIFIED,2025-05-15 01:30:20,100223,102923,9107
202623,,,,Synthetic agent verification,,2026-08-31 13:51:59,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",22921079.29,2026-08-29 13:51:59,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28651.35,,HIGH,VERIFIED,2026-09-10 13:51:59,100224,102924,9108
202624,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7395074.39,2025-08-03 19:10:47,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10784.48,,HIGH,PENDING,2025-08-13 19:10:47,100225,102925,9109
202625,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14204827.36,2024-12-29 18:33:08,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23674.71,,MEDIUM,CANCELLED,2025-01-01 18:33:08,100226,102926,9110
202626,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4949301.03,2026-01-06 03:23:22,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,9279.94,,MEDIUM,CANCELLED,2026-01-11 03:23:22,100227,102927,9111
202627,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",15583890.63,2023-01-22 10:08:25,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,32466.44,2023-01-29 10:08:25,MEDIUM,REVISION_REQUESTED,2023-01-31 10:08:25,100228,102928,9112
202628,Synthetic admin review completed,,2025-01-04 03:12:50,Synthetic agent verification,,2025-01-02 03:12:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",5035677.49,2024-12-31 03:12:50,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202628,5245.50,,LOW,APPROVED,2025-01-07 03:12:50,100229,102929,9113
202629,Synthetic admin review completed,,2022-08-12 17:58:57,Synthetic agent verification,,2022-08-10 17:58:57,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",16935122.30,2022-08-08 17:58:57,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202629,21168.90,,MEDIUM,APPROVED,2022-08-18 17:58:57,100230,102930,9114
202630,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",27990541.70,2023-03-20 12:15:12,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,40819.54,,LOW,PENDING,2023-03-30 12:15:12,100231,102931,9115
202631,,,,Synthetic agent verification,,2023-04-04 05:52:02,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",9388504.12,2023-04-02 05:52:02,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15647.51,,MEDIUM,VERIFIED,2023-04-03 05:52:02,100232,102932,9116
202632,Synthetic admin review completed,,2025-04-20 00:22:46,Synthetic agent verification,,2025-04-18 00:22:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9492266.47,2025-04-16 00:22:46,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202632,17798.00,,LOW,APPROVED,2025-04-23 00:22:46,100233,102933,9117
202633,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5228402.87,2022-12-24 10:40:26,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10892.51,,LOW,CANCELLED,2023-01-02 10:40:26,100234,102934,9118
202634,,,,Synthetic agent verification,,2023-01-05 22:33:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",4368947.66,2023-01-03 22:33:00,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4550.99,,HIGH,VERIFIED,2023-01-09 22:33:00,100235,102935,9119
202635,Synthetic admin review completed,,2022-06-06 04:07:09,Synthetic agent verification,,2022-06-04 04:07:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",4924290.11,2022-06-02 04:07:09,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202635,6155.36,,MEDIUM,APPROVED,2022-06-14 04:07:09,100236,102936,9120
202636,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7131751.01,2025-10-30 11:07:24,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10400.47,2025-11-06 11:07:24,LOW,REVISION_REQUESTED,2025-11-03 11:07:24,100237,102937,9121
