id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
306229,26699.69,2025-10-07 20:16:04,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,26699.69,006229,2025-10-07 20:16:04,synthetic-generator,201229,101530
306230,10262.96,2025-11-14 07:41:06,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,10262.96,006230,2025-11-14 07:41:06,synthetic-generator,201230,101531
306231,21326.20,2025-12-09 08:01:32,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,21326.20,006231,2025-12-09 08:01:32,synthetic-generator,201231,101532
306232,14696.49,2026-01-11 03:26:17,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,14696.49,006232,2026-01-11 03:26:17,synthetic-generator,201232,101533
306233,38700.49,2026-02-15 06:29:35,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,38700.49,006233,2026-02-15 06:29:35,synthetic-generator,201233,101534
306234,36796.91,2026-03-05 04:59:39,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,36796.91,006234,2026-03-05 04:59:39,synthetic-generator,201234,101535
306235,9736.21,2026-04-11 15:16:41,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-04,8,,VERIFIED,9736.21,006235,2026-04-14 15:16:41,synthetic-generator,201235,101536
306236,13876.45,2026-05-01 07:28:51,Synthetic payment record,KBZ_PAY,RENEWAL,2026-05,9,,VERIFIED,13876.45,006236,2026-05-04 07:28:51,synthetic-generator,201236,101537
306237,22863.41,2026-06-15 05:25:01,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,22863.41,006237,2026-06-18 05:25:01,synthetic-generator,201237,101538
306238,40233.88,2026-07-13 04:57:06,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,40233.88,006238,2026-07-16 04:57:06,synthetic-generator,201238,101539
306239,27408.63,2026-08-08 08:19:59,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,27408.63,006239,2026-08-08 08:19:59,synthetic-generator,201239,101540
306240,6192.16,2021-09-17 13:29:04,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,6192.16,006240,2021-09-19 13:29:04,synthetic-generator,201240,101541
306241,9710.37,2021-10-22 03:45:37,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,9710.37,006241,2021-10-25 03:45:37,synthetic-generator,201241,101542
306242,7705.56,2021-11-03 06:47:22,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,7705.56,006242,2021-11-05 06:47:22,synthetic-generator,201242,101543
306243,33233.87,2021-12-11 03:10:27,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,33233.87,006243,2021-12-14 03:10:27,synthetic-generator,201243,101544
306244,9108.98,2022-01-21 20:33:16,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,REJECTED,9108.98,006244,2022-01-24 20:33:16,,201244,101545
306245,11093.49,2022-02-25 05:51:48,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,11093.49,006245,2022-02-25 05:51:48,synthetic-generator,201245,101546
306246,21754.75,2022-03-27 13:21:33,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,PENDING,21754.75,006246,2022-03-27 13:21:33,,201246,101547
306247,23352.48,2022-04-17 11:25:51,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,23352.48,006247,2022-04-20 11:25:51,synthetic-generator,201247,101548
306248,2057.54,2022-05-24 02:03:50,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,2057.54,006248,2022-05-27 02:03:50,synthetic-generator,201248,101549
306249,20895.02,2022-06-18 01:46:41,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,20895.02,006249,2022-06-18 01:46:41,synthetic-generator,201249,101550
306250,11413.11,2022-07-11 08:06:40,Synthetic payment record,AYA_PAY,RENEWAL,2022-07,11,,VERIFIED,11413.11,006250,2022-07-11 08:06:40,synthetic-generator,201250,101551
306251,48864.53,2022-08-15 13:58:34,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,48864.53,006251,2022-08-18 13:58:34,synthetic-generator,201251,101552
306252,16172.92,2022-09-06 18:14:04,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2022-09,1,,VERIFIED,16172.92,006252,2022-09-07 18:14:04,synthetic-generator,201252,101553
306253,13503.88,2022-10-30 13:31:08,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,13503.88,006253,2022-11-01 13:31:08,synthetic-generator,201253,101554
306254,19689.98,2022-11-17 08:53:57,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,19689.98,006254,2022-11-20 08:53:57,synthetic-generator,201254,101555
306255,19881.04,2022-12-08 21:48:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,19881.04,006255,2022-12-11 21:48:31,synthetic-generator,201255,101556
306256,16445.77,2023-01-25 23:14:02,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,16445.77,006256,2023-01-26 23:14:02,synthetic-generator,201256,101557
306257,23393.22,2023-02-25 06:11:06,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,23393.22,006257,2023-02-26 06:11:06,synthetic-generator,201257,101558
306258,25899.55,2023-03-07 17:52:14,Synthetic payment record,AYA_PAY,RENEWAL,2023-03,7,,VERIFIED,25899.55,006258,2023-03-07 17:52:14,synthetic-generator,201258,101559
306259,27481.87,2023-04-02 22:59:22,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,27481.87,006259,2023-04-03 22:59:22,synthetic-generator,201259,101560
306260,8780.56,2023-05-02 22:15:40,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,PENDING,8780.56,006260,2023-05-02 22:15:40,,201260,101561
306261,9952.61,2023-06-22 15:33:26,Synthetic payment record,WAVE_PAY,RENEWAL,2023-06,10,,VERIFIED,9952.61,006261,2023-06-24 15:33:26,synthetic-generator,201261,101562
306262,41125.24,2023-07-02 17:29:23,Synthetic payment record,AYA_PAY,RENEWAL,2023-07,11,,VERIFIED,41125.24,006262,2023-07-05 17:29:23,synthetic-generator,201262,101563
306263,37510.95,2023-08-10 22:20:55,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-08,12,,VERIFIED,37510.95,006263,2023-08-13 22:20:55,synthetic-generator,201263,101564
306264,20529.63,2023-09-21 09:50:19,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,20529.63,006264,2023-09-21 09:50:19,synthetic-generator,201264,101565
306265,7522.96,2023-10-18 17:18:16,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,7522.96,006265,2023-10-19 17:18:16,synthetic-generator,201265,101566
306266,21538.95,2023-11-01 23:42:55,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,21538.95,006266,2023-11-04 23:42:55,synthetic-generator,201266,101567
306267,10935.31,2023-12-25 23:13:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,10935.31,006267,2023-12-25 23:13:50,synthetic-generator,201267,101568
306268,13039.69,2024-01-03 05:29:45,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,13039.69,006268,2024-01-03 05:29:45,synthetic-generator,201268,101569
306269,26861.09,2024-02-16 02:01:42,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,26861.09,006269,2024-02-17 02:01:42,synthetic-generator,201269,101570
306270,29630.79,2024-03-26 22:15:56,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,29630.79,006270,2024-03-26 22:15:56,synthetic-generator,201270,101571
306271,64534.21,2024-04-05 07:19:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,64534.21,006271,2024-04-05 07:19:45,synthetic-generator,201271,101572
306272,11888.34,2024-05-21 06:43:02,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,11888.34,006272,2024-05-21 06:43:02,synthetic-generator,201272,101573
306273,7174.35,2024-06-14 16:47:19,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,7174.35,006273,2024-06-15 16:47:19,synthetic-generator,201273,101574
306274,34789.96,2024-07-15 23:10:14,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,34789.96,006274,2024-07-18 23:10:14,synthetic-generator,201274,101575
306275,28215.86,2024-08-22 23:19:26,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,PENDING,28215.86,006275,2024-08-25 23:19:26,,201275,101576
306276,15296.77,2024-09-14 20:40:35,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,15296.77,006276,2024-09-16 20:40:35,synthetic-generator,201276,101577
306277,12065.42,2024-10-31 05:40:26,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,PENDING,12065.42,006277,2024-10-31 05:40:26,,201277,101578
306278,4382.67,2024-11-18 23:21:11,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2024-11,3,,PENDING,4382.67,006278,2024-11-19 23:21:11,,201278,101579
306279,22672.74,2024-12-24 10:19:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,22672.74,006279,2024-12-24 10:19:31,synthetic-generator,201279,101580
306280,16194.59,2025-01-15 17:57:40,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,16194.59,006280,2025-01-17 17:57:40,synthetic-generator,201280,101581
306281,32273.08,2025-02-25 08:58:46,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,32273.08,006281,2025-02-26 08:58:46,synthetic-generator,201281,101582
306282,9612.74,2025-03-11 18:11:57,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,9612.74,006282,2025-03-14 18:11:57,synthetic-generator,201282,101583
306283,8345.98,2025-04-02 05:36:39,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,8345.98,006283,2025-04-04 05:36:39,synthetic-generator,201283,101584
306284,13361.59,2025-05-03 01:58:40,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,13361.59,006284,2025-05-03 01:58:40,synthetic-generator,201284,101585
306285,27521.42,2025-06-17 08:01:44,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,27521.42,006285,2025-06-18 08:01:44,synthetic-generator,201285,101586
306286,29646.58,2025-07-23 06:42:27,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,VERIFIED,29646.58,006286,2025-07-25 06:42:27,synthetic-generator,201286,101587
306287,44288.91,2025-08-14 00:04:32,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-08,12,,VERIFIED,44288.91,006287,2025-08-16 00:04:32,synthetic-generator,201287,101588
306288,19135.31,2025-09-03 23:12:24,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,19135.31,006288,2025-09-05 23:12:24,synthetic-generator,201288,101589
306289,7277.78,2025-10-03 19:21:45,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,7277.78,006289,2025-10-03 19:21:45,synthetic-generator,201289,101590
306290,24465.30,2025-11-28 03:22:02,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,24465.30,006290,2025-11-30 03:22:02,synthetic-generator,201290,101591
306291,7725.24,2025-12-21 06:30:57,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,7725.24,006291,2025-12-24 06:30:57,synthetic-generator,201291,101592
306292,11580.84,2026-01-15 14:19:12,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,11580.84,006292,2026-01-18 14:19:12,synthetic-generator,201292,101593
306293,31781.56,2026-02-03 20:21:58,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,PENDING,31781.56,006293,2026-02-03 20:21:58,,201293,101594
306294,12028.11,2026-03-29 12:49:40,Synthetic payment record,AYA_PAY,RENEWAL,2026-03,7,,VERIFIED,12028.11,006294,2026-03-30 12:49:40,synthetic-generator,201294,101595
306295,51972.22,2026-04-07 13:08:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,PENDING,51972.22,006295,2026-04-07 13:08:51,,201295,101596
306296,10386.54,2026-05-26 00:59:41,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,PENDING,10386.54,006296,2026-05-28 00:59:41,,201296,101597
306297,22990.98,2026-06-28 09:19:49,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,22990.98,006297,2026-07-01 09:19:49,synthetic-generator,201297,101598
306298,20763.33,2026-07-22 18:07:14,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,20763.33,006298,2026-07-23 18:07:14,synthetic-generator,201298,101599
306299,32186.58,2026-08-20 15:54:16,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-08,12,,VERIFIED,32186.58,006299,2026-08-22 15:54:16,synthetic-generator,201299,101600
306300,9573.00,2021-09-18 01:35:04,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,9573.00,006300,2021-09-19 01:35:04,synthetic-generator,201300,101601
306301,17957.27,2021-10-12 13:46:29,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,PENDING,17957.27,006301,2021-10-13 13:46:29,,201301,101602
306302,8912.34,2021-11-12 23:46:34,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,8912.34,006302,2021-11-15 23:46:34,synthetic-generator,201302,101603
306303,4094.37,2021-12-25 08:59:05,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2021-12,4,,VERIFIED,4094.37,006303,2021-12-28 08:59:05,synthetic-generator,201303,101604
306304,7370.77,2022-01-19 13:48:12,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,7370.77,006304,2022-01-22 13:48:12,synthetic-generator,201304,101605
306305,26783.48,2022-02-16 00:43:39,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,26783.48,006305,2022-02-16 00:43:39,synthetic-generator,201305,101606
306306,19202.41,2022-03-30 22:11:22,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,19202.41,006306,2022-04-01 22:11:22,synthetic-generator,201306,101607
306307,23444.50,2022-04-02 08:20:19,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,23444.50,006307,2022-04-05 08:20:19,synthetic-generator,201307,101608
306308,2001.87,2022-05-30 16:29:52,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,2001.87,006308,2022-05-30 16:29:52,synthetic-generator,201308,101609
306309,22847.34,2022-06-23 01:48:06,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2022-06,10,,VERIFIED,22847.34,006309,2022-06-26 01:48:06,synthetic-generator,201309,101610
306310,16120.93,2022-07-14 03:14:26,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,16120.93,006310,2022-07-17 03:14:26,synthetic-generator,201310,101611
306311,24903.96,2022-08-18 17:41:17,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,24903.96,006311,2022-08-21 17:41:17,synthetic-generator,201311,101612
306312,10115.51,2022-09-08 09:19:01,Synthetic payment record,KBZ_PAY,RENEWAL,2022-09,1,,PENDING,10115.51,006312,2022-09-09 09:19:01,,201312,101613
306313,21963.05,2022-10-14 18:31:11,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,VERIFIED,21963.05,006313,2022-10-14 18:31:11,synthetic-generator,201313,101614
306314,5198.19,2022-11-29 17:43:00,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,PENDING,5198.19,006314,2022-12-02 17:43:00,,201314,101615
306315,7737.71,2022-12-12 10:07:38,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,7737.71,006315,2022-12-14 10:07:38,synthetic-generator,201315,101616
306316,9395.17,2023-01-03 12:11:09,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,REJECTED,9395.17,006316,2023-01-03 12:11:09,,201316,101617
306317,18389.57,2023-02-14 10:43:18,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,18389.57,006317,2023-02-14 10:43:18,synthetic-generator,201317,101618
306318,18501.08,2023-03-20 22:02:41,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,18501.08,006318,2023-03-22 22:02:41,synthetic-generator,201318,101619
306319,10529.02,2023-04-18 20:17:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,10529.02,006319,2023-04-21 20:17:53,synthetic-generator,201319,101620
306320,6205.45,2023-05-06 14:29:28,Synthetic payment record,KBZ_PAY,RENEWAL,2023-05,9,,VERIFIED,6205.45,006320,2023-05-07 14:29:28,synthetic-generator,201320,101621
306321,4608.74,2023-06-18 13:24:53,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,VERIFIED,4608.74,006321,2023-06-19 13:24:53,synthetic-generator,201321,101622
306322,37347.34,2023-07-31 13:26:11,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,VERIFIED,37347.34,006322,2023-08-03 13:26:11,synthetic-generator,201322,101623
306323,54266.40,2023-08-09 07:15:01,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,54266.40,006323,2023-08-12 07:15:01,synthetic-generator,201323,101624
306324,7372.39,2023-09-27 00:36:16,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,7372.39,006324,2023-09-27 00:36:16,synthetic-generator,201324,101625
306325,17679.85,2023-10-12 23:51:10,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,17679.85,006325,2023-10-15 23:51:10,synthetic-generator,201325,101626
306326,20643.46,2023-11-23 08:50:03,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,REJECTED,20643.46,006326,2023-11-23 08:50:03,,201326,101627
306327,36592.06,2023-12-30 16:35:36,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,36592.06,006327,2024-01-02 16:35:36,synthetic-generator,201327,101628
306328,11442.81,2024-01-31 22:36:16,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,11442.81,006328,2024-02-01 22:36:16,synthetic-generator,201328,101629
306329,14669.61,2024-02-02 13:49:27,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,14669.61,006329,2024-02-02 13:49:27,synthetic-generator,201329,101630
306330,22676.68,2024-03-26 08:18:33,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,22676.68,006330,2024-03-28 08:18:33,synthetic-generator,201330,101631
306331,65088.23,2024-04-16 13:20:33,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,65088.23,006331,2024-04-18 13:20:33,synthetic-generator,201331,101632
306332,8343.79,2024-05-13 08:56:25,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,8343.79,006332,2024-05-15 08:56:25,synthetic-generator,201332,101633
306333,27533.89,2024-06-01 23:14:30,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,27533.89,006333,2024-06-04 23:14:30,synthetic-generator,201333,101634
306334,9584.84,2024-07-01 06:20:47,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,9584.84,006334,2024-07-03 06:20:47,synthetic-generator,201334,101635
306335,5638.97,2024-08-01 19:07:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,5638.97,006335,2024-08-03 19:07:16,synthetic-generator,201335,101636
306336,14877.16,2024-09-04 15:22:59,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,PENDING,14877.16,006336,2024-09-07 15:22:59,,201336,101637
306337,19024.73,2024-10-28 23:37:48,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-10,2,,VERIFIED,19024.73,006337,2024-10-30 23:37:48,synthetic-generator,201337,101638
306338,13979.99,2024-11-17 18:34:45,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,13979.99,006338,2024-11-20 18:34:45,synthetic-generator,201338,101639
306339,32026.20,2024-12-17 08:04:11,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,32026.20,006339,2024-12-18 08:04:11,synthetic-generator,201339,101640
306340,2101.73,2025-01-02 12:14:07,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,REJECTED,2101.73,006340,2025-01-03 12:14:07,,201340,101641
306341,17258.03,2025-02-27 13:41:51,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,17258.03,006341,2025-03-02 13:41:51,synthetic-generator,201341,101642
306342,36091.80,2025-03-12 11:51:35,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,36091.80,006342,2025-03-13 11:51:35,synthetic-generator,201342,101643
306343,38686.91,2025-04-04 04:11:00,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,38686.91,006343,2025-04-07 04:11:00,synthetic-generator,201343,101644
306344,10556.48,2025-05-12 05:31:28,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,10556.48,006344,2025-05-13 05:31:28,synthetic-generator,201344,101645
306345,8412.52,2025-06-02 16:21:04,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,8412.52,006345,2025-06-04 16:21:04,synthetic-generator,201345,101646
306346,9588.02,2025-07-24 11:57:26,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,9588.02,006346,2025-07-27 11:57:26,synthetic-generator,201346,101647
306347,12198.15,2025-08-27 05:46:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,PENDING,12198.15,006347,2025-08-28 05:46:10,,201347,101648
306348,9001.09,2025-09-24 00:46:17,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,9001.09,006348,2025-09-25 00:46:17,synthetic-generator,201348,101649
306349,17045.52,2025-10-10 06:59:02,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,PENDING,17045.52,006349,2025-10-10 06:59:02,,201349,101650
306350,3596.73,2025-11-20 00:39:02,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,3596.73,006350,2025-11-22 00:39:02,synthetic-generator,201350,101651
306351,24131.62,2025-12-21 06:44:45,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-12,4,,VERIFIED,24131.62,006351,2025-12-24 06:44:45,synthetic-generator,201351,101652
306352,13497.87,2026-01-27 23:32:24,Synthetic payment record,KBZ_PAY,RENEWAL,2026-01,5,,VERIFIED,13497.87,006352,2026-01-30 23:32:24,synthetic-generator,201352,101653
306353,23661.93,2026-02-24 07:11:02,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,23661.93,006353,2026-02-25 07:11:02,synthetic-generator,201353,101654
306354,35709.99,2026-03-28 08:27:13,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,35709.99,006354,2026-03-29 08:27:13,synthetic-generator,201354,101655
306355,69256.29,2026-04-25 09:51:14,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,69256.29,006355,2026-04-25 09:51:14,synthetic-generator,201355,101656
306356,12083.18,2026-05-20 01:32:23,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,12083.18,006356,2026-05-23 01:32:23,synthetic-generator,201356,101657
306357,4971.80,2026-06-14 07:13:06,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,4971.80,006357,2026-06-15 07:13:06,synthetic-generator,201357,101658
306358,32859.80,2026-07-20 02:40:55,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,PENDING,32859.80,006358,2026-07-21 02:40:55,,201358,101659
306359,40712.40,2026-08-19 11:31:20,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,40712.40,006359,2026-08-19 11:31:20,synthetic-generator,201359,101660
306360,9404.59,2021-09-08 12:22:17,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,9404.59,006360,2021-09-11 12:22:17,synthetic-generator,201360,101661
306361,29140.25,2021-10-13 08:03:55,Synthetic payment record,WAVE_PAY,RENEWAL,2021-10,2,,VERIFIED,29140.25,006361,2021-10-14 08:03:55,synthetic-generator,201361,101662
306362,2423.21,2021-11-24 10:20:25,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,2423.21,006362,2021-11-24 10:20:25,synthetic-generator,201362,101663
306363,11518.27,2021-12-26 05:56:18,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,11518.27,006363,2021-12-26 05:56:18,synthetic-generator,201363,101664
306364,3141.41,2022-01-22 16:11:49,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,3141.41,006364,2022-01-22 16:11:49,synthetic-generator,201364,101665
306365,6817.12,2022-02-14 00:47:23,Synthetic payment record,WAVE_PAY,RENEWAL,2022-02,6,,VERIFIED,6817.12,006365,2022-02-15 00:47:23,synthetic-generator,201365,101666
306366,4496.66,2022-03-29 06:31:12,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,4496.66,006366,2022-03-29 06:31:12,synthetic-generator,201366,101667
306367,12627.64,2022-04-05 01:32:03,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-04,8,,VERIFIED,12627.64,006367,2022-04-08 01:32:03,synthetic-generator,201367,101668
306368,5526.15,2022-05-06 00:51:36,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,5526.15,006368,2022-05-07 00:51:36,synthetic-generator,201368,101669
306369,7625.76,2022-06-07 15:11:51,Synthetic payment record,WAVE_PAY,RENEWAL,2022-06,10,,VERIFIED,7625.76,006369,2022-06-07 15:11:51,synthetic-generator,201369,101670
306370,34396.26,2022-07-14 23:08:55,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,34396.26,006370,2022-07-16 23:08:55,synthetic-generator,201370,101671
306371,14769.43,2022-08-17 13:45:34,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-08,12,,VERIFIED,14769.43,006371,2022-08-19 13:45:34,synthetic-generator,201371,101672
306372,12636.25,2022-09-03 03:12:18,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,12636.25,006372,2022-09-05 03:12:18,synthetic-generator,201372,101673
306373,4598.80,2022-10-13 14:32:29,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,VERIFIED,4598.80,006373,2022-10-14 14:32:29,synthetic-generator,201373,101674
306374,9255.20,2022-11-17 08:14:36,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,9255.20,006374,2022-11-19 08:14:36,synthetic-generator,201374,101675
